Contig100199	24435	24435	Contig100199	maker	three_prime_UTR	24417	25520	.	+	.	ID=Olurida_00005839-RA:three_prime_utr;Parent=Olurida_00005839-RA;
Contig20472	46147	46147	Contig20472	maker	three_prime_UTR	45997	47137	.	+	.	ID=Olurida_00001362-RA:three_prime_utr;Parent=Olurida_00001362-RA;
Contig20472	46156	46156	Contig20472	maker	three_prime_UTR	45997	47137	.	+	.	ID=Olurida_00001362-RA:three_prime_utr;Parent=Olurida_00001362-RA;
Contig20472	46160	46160	Contig20472	maker	three_prime_UTR	45997	47137	.	+	.	ID=Olurida_00001362-RA:three_prime_utr;Parent=Olurida_00001362-RA;
Contig20472	46183	46183	Contig20472	maker	three_prime_UTR	45997	47137	.	+	.	ID=Olurida_00001362-RA:three_prime_utr;Parent=Olurida_00001362-RA;
Contig20472	46200	46200	Contig20472	maker	three_prime_UTR	45997	47137	.	+	.	ID=Olurida_00001362-RA:three_prime_utr;Parent=Olurida_00001362-RA;
Contig20472	46213	46213	Contig20472	maker	three_prime_UTR	45997	47137	.	+	.	ID=Olurida_00001362-RA:three_prime_utr;Parent=Olurida_00001362-RA;
Contig20472	46225	46225	Contig20472	maker	three_prime_UTR	45997	47137	.	+	.	ID=Olurida_00001362-RA:three_prime_utr;Parent=Olurida_00001362-RA;
Contig20472	46243	46243	Contig20472	maker	three_prime_UTR	45997	47137	.	+	.	ID=Olurida_00001362-RA:three_prime_utr;Parent=Olurida_00001362-RA;
Contig20472	46266	46266	Contig20472	maker	three_prime_UTR	45997	47137	.	+	.	ID=Olurida_00001362-RA:three_prime_utr;Parent=Olurida_00001362-RA;
Contig20472	46290	46290	Contig20472	maker	three_prime_UTR	45997	47137	.	+	.	ID=Olurida_00001362-RA:three_prime_utr;Parent=Olurida_00001362-RA;
Contig20472	46312	46312	Contig20472	maker	three_prime_UTR	45997	47137	.	+	.	ID=Olurida_00001362-RA:three_prime_utr;Parent=Olurida_00001362-RA;
Contig20901	16702	16702	Contig20901	maker	three_prime_UTR	16630	16996	.	+	.	ID=Olurida_00006308-RA:three_prime_utr;Parent=Olurida_00006308-RA;
Contig20901	16709	16709	Contig20901	maker	three_prime_UTR	16630	16996	.	+	.	ID=Olurida_00006308-RA:three_prime_utr;Parent=Olurida_00006308-RA;
Contig20901	16711	16711	Contig20901	maker	three_prime_UTR	16630	16996	.	+	.	ID=Olurida_00006308-RA:three_prime_utr;Parent=Olurida_00006308-RA;
Contig20901	16788	16788	Contig20901	maker	three_prime_UTR	16630	16996	.	+	.	ID=Olurida_00006308-RA:three_prime_utr;Parent=Olurida_00006308-RA;
Contig20901	16790	16790	Contig20901	maker	three_prime_UTR	16630	16996	.	+	.	ID=Olurida_00006308-RA:three_prime_utr;Parent=Olurida_00006308-RA;
Contig20901	16796	16796	Contig20901	maker	three_prime_UTR	16630	16996	.	+	.	ID=Olurida_00006308-RA:three_prime_utr;Parent=Olurida_00006308-RA;
Contig20901	16825	16825	Contig20901	maker	three_prime_UTR	16630	16996	.	+	.	ID=Olurida_00006308-RA:three_prime_utr;Parent=Olurida_00006308-RA;
Contig20901	16887	16887	Contig20901	maker	three_prime_UTR	16630	16996	.	+	.	ID=Olurida_00006308-RA:three_prime_utr;Parent=Olurida_00006308-RA;
Contig20901	16889	16889	Contig20901	maker	three_prime_UTR	16630	16996	.	+	.	ID=Olurida_00006308-RA:three_prime_utr;Parent=Olurida_00006308-RA;
Contig20901	16929	16929	Contig20901	maker	three_prime_UTR	16630	16996	.	+	.	ID=Olurida_00006308-RA:three_prime_utr;Parent=Olurida_00006308-RA;
Contig20905	3149	3149	Contig20905	maker	three_prime_UTR	860	3174	.	-	.	ID=Olurida_00000889-RA:three_prime_utr;Parent=Olurida_00000889-RA;
Contig20961	3644	3644	Contig20961	maker	three_prime_UTR	3528	3863	.	-	.	ID=Olurida_00015791-RA:three_prime_utr;Parent=Olurida_00015791-RA;
Contig20961	3669	3669	Contig20961	maker	three_prime_UTR	3528	3863	.	-	.	ID=Olurida_00015791-RA:three_prime_utr;Parent=Olurida_00015791-RA;
Contig20961	3717	3717	Contig20961	maker	three_prime_UTR	3528	3863	.	-	.	ID=Olurida_00015791-RA:three_prime_utr;Parent=Olurida_00015791-RA;
Contig20961	3769	3769	Contig20961	maker	three_prime_UTR	3528	3863	.	-	.	ID=Olurida_00015791-RA:three_prime_utr;Parent=Olurida_00015791-RA;
Contig20961	3789	3789	Contig20961	maker	three_prime_UTR	3528	3863	.	-	.	ID=Olurida_00015791-RA:three_prime_utr;Parent=Olurida_00015791-RA;
Contig20961	3801	3801	Contig20961	maker	three_prime_UTR	3528	3863	.	-	.	ID=Olurida_00015791-RA:three_prime_utr;Parent=Olurida_00015791-RA;
Contig21647	19620	19620	Contig21647	maker	three_prime_UTR	19594	19800	.	+	.	ID=Olurida_00002162-RA:three_prime_utr;Parent=Olurida_00002162-RA;
Contig21647	19624	19624	Contig21647	maker	three_prime_UTR	19594	19800	.	+	.	ID=Olurida_00002162-RA:three_prime_utr;Parent=Olurida_00002162-RA;
Contig21647	19643	19643	Contig21647	maker	three_prime_UTR	19594	19800	.	+	.	ID=Olurida_00002162-RA:three_prime_utr;Parent=Olurida_00002162-RA;
Contig21647	19651	19651	Contig21647	maker	three_prime_UTR	19594	19800	.	+	.	ID=Olurida_00002162-RA:three_prime_utr;Parent=Olurida_00002162-RA;
Contig21647	19694	19694	Contig21647	maker	three_prime_UTR	19594	19800	.	+	.	ID=Olurida_00002162-RA:three_prime_utr;Parent=Olurida_00002162-RA;
Contig21647	19705	19705	Contig21647	maker	three_prime_UTR	19594	19800	.	+	.	ID=Olurida_00002162-RA:three_prime_utr;Parent=Olurida_00002162-RA;
Contig21647	19708	19708	Contig21647	maker	three_prime_UTR	19594	19800	.	+	.	ID=Olurida_00002162-RA:three_prime_utr;Parent=Olurida_00002162-RA;
Contig21647	19754	19754	Contig21647	maker	three_prime_UTR	19594	19800	.	+	.	ID=Olurida_00002162-RA:three_prime_utr;Parent=Olurida_00002162-RA;
Contig21647	19765	19765	Contig21647	maker	three_prime_UTR	19594	19800	.	+	.	ID=Olurida_00002162-RA:three_prime_utr;Parent=Olurida_00002162-RA;
Contig21647	19779	19779	Contig21647	maker	three_prime_UTR	19594	19800	.	+	.	ID=Olurida_00002162-RA:three_prime_utr;Parent=Olurida_00002162-RA;
Contig21647	19795	19795	Contig21647	maker	three_prime_UTR	19594	19800	.	+	.	ID=Olurida_00002162-RA:three_prime_utr;Parent=Olurida_00002162-RA;
Contig21647	23193	23193	Contig21647	maker	three_prime_UTR	21990	24051	.	+	.	ID=Olurida_00002162-RA:three_prime_utr;Parent=Olurida_00002162-RA;
Contig21647	23582	23582	Contig21647	maker	three_prime_UTR	21990	24051	.	+	.	ID=Olurida_00002162-RA:three_prime_utr;Parent=Olurida_00002162-RA;
Contig21647	23630	23630	Contig21647	maker	three_prime_UTR	21990	24051	.	+	.	ID=Olurida_00002162-RA:three_prime_utr;Parent=Olurida_00002162-RA;
Contig21816	4076	4076	Contig21816	maker	three_prime_UTR	3941	4094	.	-	.	ID=Olurida_00000353-RA:three_prime_utr;Parent=Olurida_00000353-RA;
Contig21845	267	267	Contig21845	maker	three_prime_UTR	268	270	.	-	.	ID=Olurida_00007671-RA:three_prime_utr;Parent=Olurida_00007671-RA;
Contig22061	4208	4208	Contig22061	maker	three_prime_UTR	4092	4301	.	-	.	ID=Olurida_00001171-RA:three_prime_utr;Parent=Olurida_00001171-RA;
Contig22061	4285	4285	Contig22061	maker	three_prime_UTR	4092	4301	.	-	.	ID=Olurida_00001171-RA:three_prime_utr;Parent=Olurida_00001171-RA;
Contig22061	4290	4290	Contig22061	maker	three_prime_UTR	4092	4301	.	-	.	ID=Olurida_00001171-RA:three_prime_utr;Parent=Olurida_00001171-RA;
Contig22092	5934	5934	Contig22092	maker	three_prime_UTR	5923	6119	.	-	.	ID=Olurida_00018398-RA:three_prime_utr;Parent=Olurida_00018398-RA;
Contig22558	2773	2773	Contig22558	maker	three_prime_UTR	2580	2790	.	-	.	ID=Olurida_00001371-RA:three_prime_utr;Parent=Olurida_00001371-RA;
Contig22558	2775	2775	Contig22558	maker	three_prime_UTR	2580	2790	.	-	.	ID=Olurida_00001371-RA:three_prime_utr;Parent=Olurida_00001371-RA;
Contig22558	2785	2785	Contig22558	maker	three_prime_UTR	2580	2790	.	-	.	ID=Olurida_00001371-RA:three_prime_utr;Parent=Olurida_00001371-RA;
Contig22639	11342	11342	Contig22639	maker	three_prime_UTR	11300	11377	.	+	.	ID=Olurida_00010703-RA:three_prime_utr;Parent=Olurida_00010703-RA;
Contig22654	39180	39180	Contig22654	maker	three_prime_UTR	39178	40632	.	+	.	ID=Olurida_00000599-RA:three_prime_utr;Parent=Olurida_00000599-RA;
Contig22654	39187	39187	Contig22654	maker	three_prime_UTR	39178	40632	.	+	.	ID=Olurida_00000599-RA:three_prime_utr;Parent=Olurida_00000599-RA;
Contig22654	39195	39195	Contig22654	maker	three_prime_UTR	39178	40632	.	+	.	ID=Olurida_00000599-RA:three_prime_utr;Parent=Olurida_00000599-RA;
Contig22654	39210	39210	Contig22654	maker	three_prime_UTR	39178	40632	.	+	.	ID=Olurida_00000599-RA:three_prime_utr;Parent=Olurida_00000599-RA;
Contig22935	7399	7399	Contig22935	maker	three_prime_UTR	7351	7446	.	+	.	ID=Olurida_00000426-RA:three_prime_utr;Parent=Olurida_00000426-RA;
Contig23434	32793	32793	Contig23434	maker	three_prime_UTR	32757	32949	.	+	.	ID=Olurida_00002675-RA:three_prime_utr;Parent=Olurida_00002675-RA;
Contig23434	32804	32804	Contig23434	maker	three_prime_UTR	32757	32949	.	+	.	ID=Olurida_00002675-RA:three_prime_utr;Parent=Olurida_00002675-RA;
Contig23434	32844	32844	Contig23434	maker	three_prime_UTR	32757	32949	.	+	.	ID=Olurida_00002675-RA:three_prime_utr;Parent=Olurida_00002675-RA;
Contig23434	32866	32866	Contig23434	maker	three_prime_UTR	32757	32949	.	+	.	ID=Olurida_00002675-RA:three_prime_utr;Parent=Olurida_00002675-RA;
Contig23434	32901	32901	Contig23434	maker	three_prime_UTR	32757	32949	.	+	.	ID=Olurida_00002675-RA:three_prime_utr;Parent=Olurida_00002675-RA;
Contig23434	32932	32932	Contig23434	maker	three_prime_UTR	32757	32949	.	+	.	ID=Olurida_00002675-RA:three_prime_utr;Parent=Olurida_00002675-RA;
Contig23434	33520	33520	Contig23434	maker	three_prime_UTR	33351	33619	.	+	.	ID=Olurida_00002675-RA:three_prime_utr;Parent=Olurida_00002675-RA;
Contig23434	33528	33528	Contig23434	maker	three_prime_UTR	33351	33619	.	+	.	ID=Olurida_00002675-RA:three_prime_utr;Parent=Olurida_00002675-RA;
Contig23434	34111	34111	Contig23434	maker	three_prime_UTR	34053	34271	.	+	.	ID=Olurida_00002675-RA:three_prime_utr;Parent=Olurida_00002675-RA;
Contig23434	34123	34123	Contig23434	maker	three_prime_UTR	34053	34271	.	+	.	ID=Olurida_00002675-RA:three_prime_utr;Parent=Olurida_00002675-RA;
Contig23434	34155	34155	Contig23434	maker	three_prime_UTR	34053	34271	.	+	.	ID=Olurida_00002675-RA:three_prime_utr;Parent=Olurida_00002675-RA;
Contig23434	34159	34159	Contig23434	maker	three_prime_UTR	34053	34271	.	+	.	ID=Olurida_00002675-RA:three_prime_utr;Parent=Olurida_00002675-RA;
Contig23434	34262	34262	Contig23434	maker	three_prime_UTR	34053	34271	.	+	.	ID=Olurida_00002675-RA:three_prime_utr;Parent=Olurida_00002675-RA;
Contig23702	20966	20966	Contig23702	maker	three_prime_UTR	19701	21274	.	-	.	ID=Olurida_00005329-RA:three_prime_utr;Parent=Olurida_00005329-RA;
Contig2375	18	18	Contig2375	maker	three_prime_UTR	1	159	.	-	.	ID=Olurida_00005176-RA:three_prime_utr;Parent=Olurida_00005176-RA;
Contig2375	39	39	Contig2375	maker	three_prime_UTR	1	159	.	-	.	ID=Olurida_00005176-RA:three_prime_utr;Parent=Olurida_00005176-RA;
Contig2375	45	45	Contig2375	maker	three_prime_UTR	1	159	.	-	.	ID=Olurida_00005176-RA:three_prime_utr;Parent=Olurida_00005176-RA;
Contig2375	60	60	Contig2375	maker	three_prime_UTR	1	159	.	-	.	ID=Olurida_00005176-RA:three_prime_utr;Parent=Olurida_00005176-RA;
Contig2375	74	74	Contig2375	maker	three_prime_UTR	1	159	.	-	.	ID=Olurida_00005176-RA:three_prime_utr;Parent=Olurida_00005176-RA;
Contig2375	78	78	Contig2375	maker	three_prime_UTR	1	159	.	-	.	ID=Olurida_00005176-RA:three_prime_utr;Parent=Olurida_00005176-RA;
Contig2375	106	106	Contig2375	maker	three_prime_UTR	1	159	.	-	.	ID=Olurida_00005176-RA:three_prime_utr;Parent=Olurida_00005176-RA;
Contig2375	135	135	Contig2375	maker	three_prime_UTR	1	159	.	-	.	ID=Olurida_00005176-RA:three_prime_utr;Parent=Olurida_00005176-RA;
Contig24328	35615	35615	Contig24328	maker	three_prime_UTR	35311	35733	.	+	.	ID=Olurida_00001324-RA:three_prime_utr;Parent=Olurida_00001324-RA;
Contig24328	35620	35620	Contig24328	maker	three_prime_UTR	35311	35733	.	+	.	ID=Olurida_00001324-RA:three_prime_utr;Parent=Olurida_00001324-RA;
Contig24328	35631	35631	Contig24328	maker	three_prime_UTR	35311	35733	.	+	.	ID=Olurida_00001324-RA:three_prime_utr;Parent=Olurida_00001324-RA;
Contig24328	35651	35651	Contig24328	maker	three_prime_UTR	35311	35733	.	+	.	ID=Olurida_00001324-RA:three_prime_utr;Parent=Olurida_00001324-RA;
Contig24450	34077	34077	Contig24450	maker	three_prime_UTR	33994	34132	.	-	.	ID=Olurida_00000859-RA:three_prime_utr;Parent=Olurida_00000859-RA;
Contig24450	34099	34099	Contig24450	maker	three_prime_UTR	33994	34132	.	-	.	ID=Olurida_00000859-RA:three_prime_utr;Parent=Olurida_00000859-RA;
Contig24450	34116	34116	Contig24450	maker	three_prime_UTR	33994	34132	.	-	.	ID=Olurida_00000859-RA:three_prime_utr;Parent=Olurida_00000859-RA;
Contig24450	34130	34130	Contig24450	maker	three_prime_UTR	33994	34132	.	-	.	ID=Olurida_00000859-RA:three_prime_utr;Parent=Olurida_00000859-RA;
Contig24615	22037	22037	Contig24615	maker	three_prime_UTR	22019	22481	.	+	.	ID=Olurida_00005762-RA:three_prime_utr;Parent=Olurida_00005762-RA;
Contig24615	22056	22056	Contig24615	maker	three_prime_UTR	22019	22481	.	+	.	ID=Olurida_00005762-RA:three_prime_utr;Parent=Olurida_00005762-RA;
Contig24615	22117	22117	Contig24615	maker	three_prime_UTR	22019	22481	.	+	.	ID=Olurida_00005762-RA:three_prime_utr;Parent=Olurida_00005762-RA;
Contig24869	16320	16320	Contig24869	maker	three_prime_UTR	14877	16432	.	-	.	ID=Olurida_00003210-RA:three_prime_utr;Parent=Olurida_00003210-RA;
Contig24869	16416	16416	Contig24869	maker	three_prime_UTR	14877	16432	.	-	.	ID=Olurida_00003210-RA:three_prime_utr;Parent=Olurida_00003210-RA;
Contig25104	29463	29463	Contig25104	maker	three_prime_UTR	29353	32541	.	+	.	ID=Olurida_00002229-RA:three_prime_utr;Parent=Olurida_00002229-RA;
Contig25104	29473	29473	Contig25104	maker	three_prime_UTR	29353	32541	.	+	.	ID=Olurida_00002229-RA:three_prime_utr;Parent=Olurida_00002229-RA;
Contig25104	29479	29479	Contig25104	maker	three_prime_UTR	29353	32541	.	+	.	ID=Olurida_00002229-RA:three_prime_utr;Parent=Olurida_00002229-RA;
Contig25104	29482	29482	Contig25104	maker	three_prime_UTR	29353	32541	.	+	.	ID=Olurida_00002229-RA:three_prime_utr;Parent=Olurida_00002229-RA;
Contig25496	6165	6165	Contig25496	maker	three_prime_UTR	5474	6255	.	-	.	ID=Olurida_00000522-RA:three_prime_utr;Parent=Olurida_00000522-RA;
Contig25496	6763	6763	Contig25496	maker	three_prime_UTR	6709	6813	.	-	.	ID=Olurida_00000522-RA:three_prime_utr;Parent=Olurida_00000522-RA;
Contig25496	6771	6771	Contig25496	maker	three_prime_UTR	6709	6813	.	-	.	ID=Olurida_00000522-RA:three_prime_utr;Parent=Olurida_00000522-RA;
Contig25496	8453	8453	Contig25496	maker	three_prime_UTR	8447	8650	.	-	.	ID=Olurida_00000522-RA:three_prime_utr;Parent=Olurida_00000522-RA;
Contig25496	8468	8468	Contig25496	maker	three_prime_UTR	8447	8650	.	-	.	ID=Olurida_00000522-RA:three_prime_utr;Parent=Olurida_00000522-RA;
Contig25496	8474	8474	Contig25496	maker	three_prime_UTR	8447	8650	.	-	.	ID=Olurida_00000522-RA:three_prime_utr;Parent=Olurida_00000522-RA;
Contig25496	8489	8489	Contig25496	maker	three_prime_UTR	8447	8650	.	-	.	ID=Olurida_00000522-RA:three_prime_utr;Parent=Olurida_00000522-RA;
Contig25496	8512	8512	Contig25496	maker	three_prime_UTR	8447	8650	.	-	.	ID=Olurida_00000522-RA:three_prime_utr;Parent=Olurida_00000522-RA;
Contig25496	8522	8522	Contig25496	maker	three_prime_UTR	8447	8650	.	-	.	ID=Olurida_00000522-RA:three_prime_utr;Parent=Olurida_00000522-RA;
Contig25496	8539	8539	Contig25496	maker	three_prime_UTR	8447	8650	.	-	.	ID=Olurida_00000522-RA:three_prime_utr;Parent=Olurida_00000522-RA;
Contig25496	8543	8543	Contig25496	maker	three_prime_UTR	8447	8650	.	-	.	ID=Olurida_00000522-RA:three_prime_utr;Parent=Olurida_00000522-RA;
Contig25496	8548	8548	Contig25496	maker	three_prime_UTR	8447	8650	.	-	.	ID=Olurida_00000522-RA:three_prime_utr;Parent=Olurida_00000522-RA;
Contig25496	8553	8553	Contig25496	maker	three_prime_UTR	8447	8650	.	-	.	ID=Olurida_00000522-RA:three_prime_utr;Parent=Olurida_00000522-RA;
Contig25496	8573	8573	Contig25496	maker	three_prime_UTR	8447	8650	.	-	.	ID=Olurida_00000522-RA:three_prime_utr;Parent=Olurida_00000522-RA;
Contig25496	8578	8578	Contig25496	maker	three_prime_UTR	8447	8650	.	-	.	ID=Olurida_00000522-RA:three_prime_utr;Parent=Olurida_00000522-RA;
Contig25496	8585	8585	Contig25496	maker	three_prime_UTR	8447	8650	.	-	.	ID=Olurida_00000522-RA:three_prime_utr;Parent=Olurida_00000522-RA;
Contig25496	8598	8598	Contig25496	maker	three_prime_UTR	8447	8650	.	-	.	ID=Olurida_00000522-RA:three_prime_utr;Parent=Olurida_00000522-RA;
Contig25496	8602	8602	Contig25496	maker	three_prime_UTR	8447	8650	.	-	.	ID=Olurida_00000522-RA:three_prime_utr;Parent=Olurida_00000522-RA;
Contig25496	8617	8617	Contig25496	maker	three_prime_UTR	8447	8650	.	-	.	ID=Olurida_00000522-RA:three_prime_utr;Parent=Olurida_00000522-RA;
Contig25496	8642	8642	Contig25496	maker	three_prime_UTR	8447	8650	.	-	.	ID=Olurida_00000522-RA:three_prime_utr;Parent=Olurida_00000522-RA;
Contig25496	8828	8828	Contig25496	maker	three_prime_UTR	8820	8981	.	-	.	ID=Olurida_00000522-RA:three_prime_utr;Parent=Olurida_00000522-RA;
Contig25496	8837	8837	Contig25496	maker	three_prime_UTR	8820	8981	.	-	.	ID=Olurida_00000522-RA:three_prime_utr;Parent=Olurida_00000522-RA;
Contig25496	8867	8867	Contig25496	maker	three_prime_UTR	8820	8981	.	-	.	ID=Olurida_00000522-RA:three_prime_utr;Parent=Olurida_00000522-RA;
Contig25496	9845	9845	Contig25496	maker	three_prime_UTR	9839	9934	.	-	.	ID=Olurida_00000522-RA:three_prime_utr;Parent=Olurida_00000522-RA;
Contig25496	9853	9853	Contig25496	maker	three_prime_UTR	9839	9934	.	-	.	ID=Olurida_00000522-RA:three_prime_utr;Parent=Olurida_00000522-RA;
Contig25496	9883	9883	Contig25496	maker	three_prime_UTR	9839	9934	.	-	.	ID=Olurida_00000522-RA:three_prime_utr;Parent=Olurida_00000522-RA;
Contig25496	9913	9913	Contig25496	maker	three_prime_UTR	9839	9934	.	-	.	ID=Olurida_00000522-RA:three_prime_utr;Parent=Olurida_00000522-RA;
Contig2572	14791	14791	Contig2572	maker	three_prime_UTR	14763	15350	.	+	.	ID=Olurida_00007229-RA:three_prime_utr;Parent=Olurida_00007229-RA;
Contig2572	14806	14806	Contig2572	maker	three_prime_UTR	14763	15350	.	+	.	ID=Olurida_00007229-RA:three_prime_utr;Parent=Olurida_00007229-RA;
Contig2572	14833	14833	Contig2572	maker	three_prime_UTR	14763	15350	.	+	.	ID=Olurida_00007229-RA:three_prime_utr;Parent=Olurida_00007229-RA;
Contig2572	14839	14839	Contig2572	maker	three_prime_UTR	14763	15350	.	+	.	ID=Olurida_00007229-RA:three_prime_utr;Parent=Olurida_00007229-RA;
Contig2572	14887	14887	Contig2572	maker	three_prime_UTR	14763	15350	.	+	.	ID=Olurida_00007229-RA:three_prime_utr;Parent=Olurida_00007229-RA;
Contig2572	14905	14905	Contig2572	maker	three_prime_UTR	14763	15350	.	+	.	ID=Olurida_00007229-RA:three_prime_utr;Parent=Olurida_00007229-RA;
Contig2572	14929	14929	Contig2572	maker	three_prime_UTR	14763	15350	.	+	.	ID=Olurida_00007229-RA:three_prime_utr;Parent=Olurida_00007229-RA;
Contig2572	14950	14950	Contig2572	maker	three_prime_UTR	14763	15350	.	+	.	ID=Olurida_00007229-RA:three_prime_utr;Parent=Olurida_00007229-RA;
Contig2572	15019	15019	Contig2572	maker	three_prime_UTR	14763	15350	.	+	.	ID=Olurida_00007229-RA:three_prime_utr;Parent=Olurida_00007229-RA;
Contig2572	15070	15070	Contig2572	maker	three_prime_UTR	14763	15350	.	+	.	ID=Olurida_00007229-RA:three_prime_utr;Parent=Olurida_00007229-RA;
Contig2572	15086	15086	Contig2572	maker	three_prime_UTR	14763	15350	.	+	.	ID=Olurida_00007229-RA:three_prime_utr;Parent=Olurida_00007229-RA;
Contig2572	15109	15109	Contig2572	maker	three_prime_UTR	14763	15350	.	+	.	ID=Olurida_00007229-RA:three_prime_utr;Parent=Olurida_00007229-RA;
Contig2572	15115	15115	Contig2572	maker	three_prime_UTR	14763	15350	.	+	.	ID=Olurida_00007229-RA:three_prime_utr;Parent=Olurida_00007229-RA;
Contig2572	15132	15132	Contig2572	maker	three_prime_UTR	14763	15350	.	+	.	ID=Olurida_00007229-RA:three_prime_utr;Parent=Olurida_00007229-RA;
Contig2572	15160	15160	Contig2572	maker	three_prime_UTR	14763	15350	.	+	.	ID=Olurida_00007229-RA:three_prime_utr;Parent=Olurida_00007229-RA;
Contig2572	15163	15163	Contig2572	maker	three_prime_UTR	14763	15350	.	+	.	ID=Olurida_00007229-RA:three_prime_utr;Parent=Olurida_00007229-RA;
Contig25818	5780	5780	Contig25818	maker	three_prime_UTR	4102	9708	.	-	.	ID=Olurida_00001111-RA:three_prime_utr;Parent=Olurida_00001111-RA;
Contig25818	5793	5793	Contig25818	maker	three_prime_UTR	4102	9708	.	-	.	ID=Olurida_00001111-RA:three_prime_utr;Parent=Olurida_00001111-RA;
Contig25818	5798	5798	Contig25818	maker	three_prime_UTR	4102	9708	.	-	.	ID=Olurida_00001111-RA:three_prime_utr;Parent=Olurida_00001111-RA;
Contig25818	5802	5802	Contig25818	maker	three_prime_UTR	4102	9708	.	-	.	ID=Olurida_00001111-RA:three_prime_utr;Parent=Olurida_00001111-RA;
Contig25818	5822	5822	Contig25818	maker	three_prime_UTR	4102	9708	.	-	.	ID=Olurida_00001111-RA:three_prime_utr;Parent=Olurida_00001111-RA;
Contig25818	5828	5828	Contig25818	maker	three_prime_UTR	4102	9708	.	-	.	ID=Olurida_00001111-RA:three_prime_utr;Parent=Olurida_00001111-RA;
Contig25818	5832	5832	Contig25818	maker	three_prime_UTR	4102	9708	.	-	.	ID=Olurida_00001111-RA:three_prime_utr;Parent=Olurida_00001111-RA;
Contig25818	5849	5849	Contig25818	maker	three_prime_UTR	4102	9708	.	-	.	ID=Olurida_00001111-RA:three_prime_utr;Parent=Olurida_00001111-RA;
Contig25818	5852	5852	Contig25818	maker	three_prime_UTR	4102	9708	.	-	.	ID=Olurida_00001111-RA:three_prime_utr;Parent=Olurida_00001111-RA;
Contig25818	5864	5864	Contig25818	maker	three_prime_UTR	4102	9708	.	-	.	ID=Olurida_00001111-RA:three_prime_utr;Parent=Olurida_00001111-RA;
Contig25818	5880	5880	Contig25818	maker	three_prime_UTR	4102	9708	.	-	.	ID=Olurida_00001111-RA:three_prime_utr;Parent=Olurida_00001111-RA;
Contig25818	5884	5884	Contig25818	maker	three_prime_UTR	4102	9708	.	-	.	ID=Olurida_00001111-RA:three_prime_utr;Parent=Olurida_00001111-RA;
