siteID	chr	start	end	strand	coverage1	numCs1	numTs1	coverage2	numCs2	numTs2	coverage3	numCs3	numTs3	coverage4	numCs4	numTs4	coverage5	numCs5	numTs5	coverage6	numCs6	numTs6	coverage7	numCs7	numTs7	coverage8	numCs8	numTs8	coverage9	numCs9	numTs9	coverage10	numCs10	numTs10	coverage11	numCs11	numTs11	coverage12	numCs12	numTs12	coverage13	numCs13	numTs13	coverage14	numCs14	numTs14	coverage15	numCs15	numTs15	coverage16	numCs16	numTs16	coverage17	numCs17	numTs17	coverage18	numCs18	numTs18
Contig1013_18434	Contig1013	18434	18434	+	20	20	0	16	16	0	25	21	4	12	11	1	17	16	1	16	14	2	21	20	1	13	11	2	18	17	1	16	16	0	9	8	1	13	11	2	16	14	2	14	14	0	11	10	1	17	16	1	19	17	2	21	19	2
Contig1013_18662	Contig1013	18662	18662	+	18	16	2	22	19	3	23	22	1	24	23	1	17	17	0	13	13	0	30	23	7	21	20	1	24	23	1	28	25	3	11	11	0	18	14	4	27	25	2	33	28	5	19	19	0	33	27	6	26	24	2	23	22	1
Contig1013_18683	Contig1013	18683	18683	+	13	13	0	17	17	0	24	24	0	15	13	2	18	18	0	10	10	0	21	21	0	21	20	1	22	22	0	23	21	2	14	14	0	16	14	2	21	18	3	29	29	0	23	22	1	22	21	1	17	16	1	22	22	0
Contig1013_18778	Contig1013	18778	18778	+	23	19	4	19	18	1	21	16	5	27	25	2	24	18	6	17	13	4	25	23	2	26	25	1	33	30	3	29	26	3	19	18	1	21	19	2	28	24	4	26	22	4	24	23	1	32	28	4	27	21	6	28	25	3
Contig1013_18799	Contig1013	18799	18799	+	24	18	6	16	16	0	22	19	3	20	11	9	20	17	3	13	12	1	19	16	3	18	18	0	26	21	5	23	20	3	12	12	0	21	18	3	30	27	3	31	27	4	18	13	5	27	24	3	31	31	0	22	21	1
Contig1013_21395	Contig1013	21395	21395	+	26	25	1	24	23	1	24	24	0	28	26	2	16	16	0	13	12	1	22	22	0	23	22	1	19	18	1	26	26	0	25	24	1	23	23	0	39	37	2	31	30	1	43	40	3	37	36	1	32	31	1	22	21	1
Contig101333_4473	Contig101333	4473	4473	+	18	17	1	12	11	1	15	15	0	16	16	0	8	8	0	14	12	2	16	16	0	14	12	2	18	17	1	20	17	3	22	21	1	13	11	2	19	18	1	20	20	0	21	21	0	23	23	0	21	20	1	13	13	0
Contig101333_4477	Contig101333	4477	4477	+	21	17	4	19	16	3	20	13	7	22	20	2	13	10	3	20	18	2	24	20	4	20	16	4	24	19	5	25	17	8	31	28	3	18	13	5	27	23	4	27	19	8	30	28	2	31	23	8	30	26	4	17	14	3
Contig101333_4493	Contig101333	4493	4493	+	18	17	1	14	12	2	15	14	1	21	18	3	11	10	1	17	15	2	19	16	3	17	16	1	19	19	0	25	21	4	28	28	0	21	17	4	23	21	2	30	26	4	27	23	4	30	28	2	24	20	4	14	12	2
Contig101346_3151	Contig101346	3151	3151	+	34	33	1	27	27	0	26	25	1	32	31	1	14	7	7	21	20	1	27	27	0	14	14	0	30	20	10	40	23	17	25	21	4	13	12	1	33	23	10	35	33	2	33	31	2	29	24	5	30	30	0	21	21	0
Contig101346_3160	Contig101346	3160	3160	+	33	27	6	36	33	3	45	45	0	48	47	1	13	13	0	26	22	4	37	34	3	11	8	3	35	31	4	57	57	0	44	41	3	19	13	6	47	42	5	51	51	0	47	42	5	50	48	2	41	35	6	25	18	7
Contig101346_3164	Contig101346	3164	3164	+	35	35	0	43	42	1	47	46	1	58	55	3	12	11	1	32	32	0	42	39	3	11	10	1	40	39	1	69	65	4	54	54	0	19	17	2	57	56	1	58	54	4	64	60	4	61	59	2	44	34	10	28	27	1
Contig101375_2970	Contig101375	2970	2970	+	21	20	1	16	14	2	21	19	2	17	17	0	15	15	0	12	10	2	24	21	3	19	17	2	24	21	3	23	22	1	39	37	2	16	15	1	39	38	1	43	39	4	46	40	6	49	46	3	25	24	1	20	16	4
Contig10144_6300	Contig10144	6300	6300	+	21	18	3	12	11	1	21	19	2	19	14	5	21	19	2	18	13	5	21	21	0	20	18	2	25	18	7	36	31	5	50	41	9	11	7	4	41	38	3	24	19	5	42	37	5	48	42	6	21	18	3	22	17	5
Contig10144_6346	Contig10144	6346	6346	+	16	15	1	19	19	0	30	28	2	24	23	1	14	11	3	18	16	2	19	18	1	23	21	2	28	22	6	61	57	4	22	20	2	20	14	6	15	13	2	33	28	5	39	34	5	34	28	6	48	41	7	19	17	2
Contig101541_7178	Contig101541	7178	7178	+	34	33	1	27	24	3	29	24	5	28	27	1	27	24	3	23	21	2	33	32	1	21	19	2	29	28	1	22	18	4	25	21	4	26	24	2	41	38	3	35	33	2	22	20	2	28	28	0	29	26	3	33	32	1
Contig101603_2650	Contig101603	2650	2650	+	22	17	5	17	15	2	11	11	0	18	18	0	14	13	1	8	8	0	22	21	1	17	17	0	17	16	1	21	19	2	11	11	0	17	16	1	21	19	2	32	30	2	23	22	1	23	19	4	23	21	2	20	19	1
Contig101620_2598	Contig101620	2598	2598	+	16	12	4	29	26	3	29	16	13	24	21	3	12	12	0	12	11	1	36	28	8	3	0	3	16	11	5	13	10	3	11	0	11	16	11	5	30	26	4	43	28	15	35	35	0	37	36	1	31	28	3	30	25	5
Contig101620_2633	Contig101620	2633	2633	+	13	13	0	14	12	2	27	25	2	23	21	2	10	9	1	14	13	1	18	17	1	14	14	0	19	18	1	8	7	1	27	24	3	16	12	4	22	21	1	33	25	8	24	23	1	24	23	1	16	11	5	14	14	0
Contig101620_2641	Contig101620	2641	2641	+	18	16	2	16	14	2	33	30	3	25	20	5	12	11	1	17	13	4	23	19	4	19	16	3	21	19	2	12	9	3	36	30	6	18	8	10	21	15	6	45	38	7	29	26	3	21	17	4	19	15	4	20	11	9
Contig101620_2676	Contig101620	2676	2676	+	21	17	4	16	11	5	24	15	9	16	13	3	14	10	4	10	8	2	22	16	6	14	14	0	21	19	2	13	11	2	20	14	6	10	5	5	17	13	4	33	30	3	30	29	1	32	23	9	14	12	2	20	15	5
Contig101620_2684	Contig101620	2684	2684	+	18	16	2	11	6	5	19	18	1	15	13	2	12	8	4	10	8	2	21	17	4	13	10	3	18	16	2	12	8	4	18	14	4	7	5	2	16	11	5	23	18	5	24	21	3	26	19	7	14	13	1	15	10	5
Contig101656_1466	Contig101656	1466	1466	+	16	16	0	13	13	0	16	15	1	18	18	0	8	8	0	10	10	0	25	24	1	18	17	1	16	16	0	22	22	0	22	20	2	13	10	3	27	27	0	31	29	2	23	22	1	35	33	2	12	12	0	21	21	0
Contig101656_1498	Contig101656	1498	1498	+	18	18	0	15	14	1	14	13	1	12	12	0	15	15	0	14	13	1	16	15	1	15	15	0	19	19	0	14	14	0	19	18	1	16	15	1	31	28	3	26	24	2	29	27	2	30	29	1	18	18	0	18	17	1
Contig101656_1506	Contig101656	1506	1506	+	21	21	0	17	16	1	16	16	0	15	14	1	11	10	1	14	14	0	17	17	0	13	13	0	16	16	0	13	13	0	27	26	1	13	13	0	33	33	0	26	25	1	24	23	1	25	25	0	23	22	1	21	20	1
Contig101656_1511	Contig101656	1511	1511	+	24	24	0	16	15	1	11	9	2	15	14	1	12	10	2	14	14	0	14	14	0	12	12	0	18	17	1	16	16	0	27	25	2	10	9	1	29	27	2	25	25	0	27	26	1	30	30	0	24	24	0	23	23	0
Contig101661_866	Contig101661	866	866	+	12	12	0	12	11	1	12	12	0	11	11	0	12	10	2	11	11	0	13	12	1	13	12	1	17	17	0	33	31	2	33	32	1	15	13	2	28	24	4	41	38	3	30	30	0	25	24	1	29	27	2	16	16	0
Contig101661_1219	Contig101661	1219	1219	+	21	0	21	16	0	16	30	0	30	32	1	31	15	0	15	17	1	16	28	0	28	21	0	21	26	0	26	42	0	42	42	0	42	18	0	18	44	0	44	47	0	47	51	0	51	47	0	47	37	0	37	38	2	36
Contig101661_1289	Contig101661	1289	1289	+	18	17	1	21	20	1	22	19	3	28	27	1	20	17	3	18	15	3	28	28	0	25	25	0	28	26	2	54	47	7	49	48	1	25	23	2	53	51	2	44	39	5	37	35	2	46	42	4	31	30	1	36	35	1
Contig101661_1348	Contig101661	1348	1348	+	25	25	0	15	14	1	21	20	1	27	27	0	14	14	0	14	14	0	25	12	13	22	22	0	22	22	0	40	39	1	45	45	0	16	15	1	33	32	1	40	36	4	38	37	1	47	44	3	35	34	1	26	26	0
Contig101661_1352	Contig101661	1352	1352	+	27	27	0	19	18	1	24	24	0	30	30	0	14	14	0	18	17	1	28	16	12	25	25	0	25	24	1	48	44	4	49	49	0	18	18	0	38	36	2	43	41	2	41	40	1	52	50	2	41	41	0	28	28	0
Contig101661_1355	Contig101661	1355	1355	+	29	29	0	22	19	3	26	24	2	33	32	1	16	16	0	19	18	1	30	29	1	29	19	10	23	23	0	55	51	4	55	55	0	21	20	1	42	41	1	46	45	1	45	43	2	55	52	3	40	39	1	32	31	1
Contig101661_2958	Contig101661	2958	2958	+	23	21	2	20	20	0	29	29	0	25	24	1	11	10	1	15	15	0	18	18	0	23	23	0	23	23	0	32	30	2	50	49	1	20	19	1	32	32	0	25	24	1	45	45	0	42	40	2	31	31	0	23	22	1
Contig101661_2968	Contig101661	2968	2968	+	22	22	0	15	7	8	25	25	0	25	25	0	12	12	0	12	12	0	17	17	0	21	21	0	20	20	0	37	35	2	58	58	0	16	16	0	33	33	0	31	15	16	53	53	0	44	40	4	33	32	1	23	21	2
Contig101661_3021	Contig101661	3021	3021	+	15	15	0	12	12	0	20	19	1	20	17	3	21	19	2	14	13	1	21	20	1	18	18	0	13	12	1	32	30	2	60	59	1	20	20	0	36	36	0	37	37	0	48	47	1	46	46	0	39	39	0	17	17	0
Contig101661_3025	Contig101661	3025	3025	+	15	15	0	11	11	0	20	6	14	21	20	1	20	9	11	14	13	1	22	12	10	18	18	0	14	13	1	35	35	0	58	56	2	21	21	0	37	37	0	39	38	1	49	48	1	46	44	2	37	35	2	21	20	1
Contig101661_3046	Contig101661	3046	3046	+	24	24	0	15	13	2	25	23	2	26	25	1	20	20	0	14	14	0	26	25	1	22	22	0	18	17	1	47	45	2	63	62	1	19	19	0	45	44	1	46	43	3	66	65	1	50	41	9	48	47	1	27	24	3
Contig101661_3076	Contig101661	3076	3076	+	24	23	1	20	20	0	28	27	1	32	30	2	17	17	0	18	17	1	27	26	1	30	29	1	25	25	0	52	51	1	65	63	2	18	17	1	46	45	1	47	47	0	50	48	2	49	48	1	48	47	1	26	24	2
Contig101661_3079	Contig101661	3079	3079	+	27	27	0	21	18	3	32	32	0	33	33	0	18	18	0	22	22	0	29	29	0	32	31	1	27	26	1	57	55	2	72	69	3	20	19	1	47	46	1	45	44	1	55	53	2	48	48	0	49	49	0	30	29	1
Contig101661_3081	Contig101661	3081	3081	+	30	26	4	21	18	3	32	31	1	33	32	1	19	19	0	21	21	0	30	30	0	30	26	4	30	30	0	55	53	2	67	65	2	20	19	1	46	44	2	49	48	1	54	54	0	55	49	6	54	53	1	32	27	5
Contig101661_3091	Contig101661	3091	3091	+	26	24	2	22	21	1	36	33	3	33	31	2	19	18	1	25	25	0	28	26	2	35	35	0	37	36	1	55	53	2	69	67	2	21	19	2	50	49	1	52	52	0	59	59	0	62	61	1	55	53	2	30	29	1
Contig101661_3096	Contig101661	3096	3096	+	28	28	0	25	25	0	36	36	0	38	36	2	18	18	0	22	21	1	30	29	1	33	33	0	37	36	1	58	57	1	68	66	2	21	21	0	56	54	2	55	52	3	62	61	1	57	55	2	59	58	1	34	34	0
Contig101661_3111	Contig101661	3111	3111	+	29	28	1	23	23	0	27	27	0	37	37	0	17	17	0	16	16	0	23	23	0	25	24	1	27	26	1	52	51	1	55	54	1	19	15	4	48	48	0	50	50	0	53	52	1	52	51	1	50	50	0	29	29	0
Contig101661_3121	Contig101661	3121	3121	+	21	20	1	22	19	3	23	23	0	38	38	0	17	17	0	12	12	0	25	23	2	24	24	0	30	30	0	54	52	2	52	51	1	24	24	0	43	41	2	45	43	2	53	53	0	51	48	3	46	46	0	29	29	0
Contig101661_3148	Contig101661	3148	3148	+	40	37	3	26	23	3	27	27	0	41	37	4	30	27	3	12	12	0	36	36	0	43	40	3	42	41	1	61	61	0	69	68	1	28	26	2	58	54	4	69	68	1	68	66	2	74	69	5	64	61	3	40	39	1
Contig101661_3158	Contig101661	3158	3158	+	36	34	2	23	22	1	28	26	2	37	36	1	29	27	2	16	15	1	35	35	0	33	30	3	39	38	1	62	59	3	68	67	1	27	26	1	55	54	1	70	66	4	69	68	1	74	73	1	63	63	0	32	31	1
Contig101661_3169	Contig101661	3169	3169	+	24	23	1	17	17	0	20	19	1	29	29	0	20	19	1	12	12	0	29	28	1	24	23	1	28	15	13	54	49	5	66	61	5	24	24	0	46	43	3	52	51	1	53	52	1	53	51	2	54	52	2	25	25	0
Contig101661_3179	Contig101661	3179	3179	+	30	27	3	22	22	0	25	25	0	34	34	0	25	24	1	14	13	1	29	28	1	30	29	1	25	19	6	61	32	29	67	58	9	30	28	2	47	44	3	48	44	4	60	57	3	54	51	3	61	59	2	29	26	3
Contig101661_3219	Contig101661	3219	3219	+	25	25	0	16	15	1	24	23	1	31	29	2	15	13	2	17	17	0	28	27	1	23	23	0	19	12	7	39	35	4	57	54	3	19	18	1	38	37	1	45	45	0	45	43	2	45	39	6	46	46	0	32	31	1
Contig101661_3225	Contig101661	3225	3225	+	28	28	0	20	18	2	25	25	0	31	31	0	23	22	1	17	17	0	30	29	1	27	27	0	21	20	1	43	42	1	61	60	1	20	18	2	39	36	3	43	42	1	51	51	0	42	39	3	47	46	1	32	28	4
Contig101661_3258	Contig101661	3258	3258	+	17	17	0	13	9	4	20	18	2	25	23	2	18	18	0	12	11	1	22	19	3	26	26	0	18	18	0	36	36	0	46	42	4	18	18	0	38	36	2	34	32	2	49	47	2	35	33	2	38	35	3	29	29	0
Contig101661_3264	Contig101661	3264	3264	+	15	14	1	22	20	2	22	22	0	29	29	0	18	16	2	17	17	0	32	32	0	31	31	0	23	18	5	36	36	0	50	49	1	18	18	0	38	34	4	37	36	1	47	46	1	44	42	2	49	47	2	32	31	1
Contig101661_3275	Contig101661	3275	3275	+	11	11	0	21	21	0	19	19	0	25	25	0	19	18	1	14	14	0	31	31	0	29	29	0	19	19	0	35	34	1	46	45	1	16	16	0	35	33	2	23	22	1	43	41	2	38	37	1	46	44	2	34	33	1
Contig101661_3284	Contig101661	3284	3284	+	14	14	0	20	19	1	20	20	0	25	24	1	17	16	1	15	15	0	27	26	1	33	32	1	15	14	1	31	30	1	48	45	3	15	15	0	32	29	3	26	25	1	40	40	0	36	36	0	38	36	2	27	23	4
Contig101661_3307	Contig101661	3307	3307	+	20	20	0	11	11	0	18	17	1	23	23	0	11	10	1	15	15	0	16	16	0	22	21	1	19	19	0	33	32	1	43	42	1	14	13	1	28	26	2	27	27	0	38	36	2	32	30	2	26	25	1	19	17	2
Contig101724_3441	Contig101724	3441	3441	+	32	31	1	20	16	4	28	25	3	21	20	1	16	16	0	17	15	2	19	18	1	22	20	2	25	23	2	36	34	2	51	47	4	20	19	1	35	32	3	36	32	4	37	36	1	40	36	4	30	29	1	21	19	2
Contig101724_3507	Contig101724	3507	3507	+	19	19	0	13	12	1	27	27	0	20	20	0	14	13	1	8	8	0	22	22	0	22	21	1	17	17	0	36	36	0	50	49	1	18	18	0	38	37	1	53	51	2	49	48	1	49	48	1	26	26	0	27	26	1
Contig101724_3702	Contig101724	3702	3702	+	22	20	2	13	13	0	19	18	1	16	16	0	15	9	6	11	11	0	18	11	7	17	16	1	22	22	0	25	24	1	32	32	0	12	11	1	34	33	1	34	31	3	30	30	0	26	25	1	26	24	2	18	16	2
Contig101733_1578	Contig101733	1578	1578	+	24	18	6	14	10	4	18	18	0	20	18	2	14	13	1	13	10	3	26	22	4	18	13	5	22	20	2	30	30	0	26	26	0	17	12	5	29	25	4	33	29	4	31	27	4	32	27	5	31	25	6	17	12	5
Contig101733_1586	Contig101733	1586	1586	+	19	17	2	12	11	1	14	12	2	20	19	1	14	14	0	15	15	0	20	20	0	17	16	1	17	17	0	29	29	0	26	25	1	13	12	1	28	27	1	27	27	0	29	22	7	30	29	1	29	29	0	17	16	1
Contig101733_1590	Contig101733	1590	1590	+	15	15	0	17	8	9	11	10	1	18	18	0	15	15	0	15	14	1	19	19	0	15	15	0	15	14	1	30	30	0	23	23	0	12	11	1	29	28	1	28	28	0	29	28	1	25	23	2	27	26	1	17	17	0
Contig101733_1596	Contig101733	1596	1596	+	15	14	1	25	24	1	13	11	2	17	14	3	15	14	1	16	15	1	16	15	1	16	16	0	20	17	3	37	35	2	24	23	1	14	11	3	32	30	2	33	32	1	30	28	2	26	25	1	28	26	2	21	21	0
Contig101734_2605	Contig101734	2605	2605	+	17	17	0	15	15	0	13	13	0	19	19	0	15	14	1	10	10	0	9	9	0	18	16	2	25	24	1	34	33	1	34	31	3	16	16	0	38	36	2	30	29	1	27	27	0	31	30	1	26	26	0	14	14	0
Contig101734_2608	Contig101734	2608	2608	+	16	15	1	17	17	0	18	18	0	19	17	2	13	13	0	11	11	0	13	11	2	22	20	2	26	24	2	32	32	0	38	35	3	17	17	0	37	35	2	31	30	1	27	27	0	36	35	1	30	29	1	15	14	1
Contig101756_6914	Contig101756	6914	6914	+	25	24	1	14	13	1	27	26	1	24	21	3	15	14	1	9	9	0	26	25	1	18	17	1	20	20	0	36	34	2	34	31	3	21	21	0	33	32	1	40	40	0	27	27	0	42	40	2	25	23	2	25	25	0
Contig101756_6926	Contig101756	6926	6926	+	29	28	1	18	18	0	27	27	0	26	26	0	16	16	0	15	14	1	28	28	0	17	17	0	20	19	1	38	35	3	35	34	1	20	20	0	30	30	0	46	45	1	30	29	1	48	44	4	31	31	0	26	25	1
Contig101756_7016	Contig101756	7016	7016	+	21	21	0	13	13	0	12	12	0	24	24	0	14	14	0	11	9	2	21	16	5	21	21	0	24	24	0	26	25	1	30	29	1	14	13	1	27	27	0	36	35	1	36	35	1	44	44	0	25	25	0	29	28	1
Contig101756_7029	Contig101756	7029	7029	+	22	22	0	24	23	1	21	20	1	30	29	1	17	17	0	11	7	4	27	27	0	25	0	25	29	29	0	36	35	1	40	40	0	26	26	0	41	40	1	41	38	3	46	45	1	50	49	1	37	22	15	27	27	0
Contig101756_7043	Contig101756	7043	7043	+	20	17	3	27	27	0	20	20	0	30	29	1	14	13	1	10	9	1	19	19	0	20	20	0	25	25	0	41	40	1	35	32	3	27	27	0	48	48	0	41	39	2	43	41	2	42	39	3	31	30	1	25	25	0
Contig101756_7055	Contig101756	7055	7055	+	25	24	1	23	23	0	20	18	2	37	35	2	18	18	0	14	14	0	28	28	0	23	23	0	27	26	1	38	36	2	39	38	1	26	24	2	48	43	5	47	44	3	43	41	2	43	41	2	34	34	0	33	31	2
Contig101771_457	Contig101771	457	457	+	26	24	2	15	14	1	25	23	2	23	23	0	18	17	1	11	4	7	24	23	1	16	15	1	29	28	1	24	21	3	17	16	1	16	14	2	25	24	1	34	31	3	30	28	2	14	14	0	30	28	2	28	28	0
Contig101771_462	Contig101771	462	462	+	26	24	2	17	17	0	20	19	1	26	24	2	17	17	0	11	11	0	26	26	0	19	17	2	31	31	0	21	19	2	17	17	0	16	14	2	23	21	2	35	35	0	26	26	0	15	15	0	33	31	2	25	24	1
Contig101771_1807	Contig101771	1807	1807	+	18	18	0	18	18	0	11	1	10	17	13	4	16	10	6	17	17	0	14	0	14	15	15	0	13	10	3	25	17	8	19	16	3	20	20	0	33	32	1	32	30	2	16	0	16	31	30	1	25	18	7	29	27	2
Contig101771_1815	Contig101771	1815	1815	+	18	18	0	15	14	1	12	1	11	13	9	4	13	10	3	15	15	0	10	0	10	17	16	1	16	11	5	26	18	8	17	15	2	20	20	0	33	31	2	35	33	2	15	0	15	31	29	2	24	16	8	30	27	3
Contig101794_3137	Contig101794	3137	3137	+	15	15	0	5	5	0	15	9	6	16	16	0	12	9	3	13	11	2	19	12	7	20	20	0	18	17	1	27	12	15	25	19	6	14	11	3	20	18	2	26	25	1	28	24	4	24	20	4	21	20	1	17	14	3
Contig101798_3456	Contig101798	3456	3456	+	20	13	7	20	15	5	17	15	2	14	12	2	16	10	6	13	9	4	17	14	3	12	12	0	17	13	4	17	15	2	7	4	3	15	9	6	12	11	1	12	10	2	10	8	2	12	8	4	14	11	3	18	14	4
Contig101809_3218	Contig101809	3218	3218	+	23	23	0	17	15	2	18	15	3	21	20	1	13	12	1	14	14	0	17	15	2	20	19	1	14	11	3	37	36	1	36	34	2	17	15	2	30	28	2	23	19	4	34	31	3	37	34	3	30	29	1	23	23	0
Contig101809_3240	Contig101809	3240	3240	+	30	30	0	28	26	2	23	23	0	23	23	0	22	21	1	19	18	1	15	15	0	23	23	0	24	24	0	41	36	5	62	59	3	23	21	2	41	38	3	38	37	1	57	53	4	55	48	7	36	34	2	36	33	3
Contig101809_3257	Contig101809	3257	3257	+	30	28	2	26	26	0	27	27	0	33	32	1	20	19	1	19	19	0	22	21	1	29	27	2	26	26	0	30	28	2	61	61	0	23	23	0	38	38	0	45	44	1	53	51	2	49	48	1	37	36	1	34	33	1
Contig101809_3263	Contig101809	3263	3263	+	27	14	13	21	20	1	25	0	25	34	32	2	21	9	12	17	6	11	23	9	14	25	12	13	28	27	1	24	24	0	59	58	1	18	6	12	39	14	25	41	20	21	54	16	38	49	22	27	41	21	20	28	15	13
Contig101809_3272	Contig101809	3272	3272	+	21	21	0	20	19	1	24	23	1	33	31	2	17	16	1	15	15	0	25	24	1	23	23	0	29	27	2	27	24	3	56	25	31	13	12	1	30	12	18	34	32	2	44	43	1	39	19	20	38	35	3	26	25	1
Contig101809_3368	Contig101809	3368	3368	+	20	19	1	17	17	0	22	21	1	22	18	4	14	13	1	15	15	0	16	16	0	16	15	1	16	16	0	38	28	10	39	37	2	19	18	1	34	34	0	26	25	1	43	42	1	33	32	1	25	9	16	17	17	0
Contig101853_9480	Contig101853	9480	9480	+	14	13	1	19	19	0	15	15	0	22	21	1	14	14	0	7	7	0	20	19	1	23	22	1	23	23	0	25	24	1	21	21	0	17	16	1	24	24	0	31	30	1	27	27	0	25	25	0	18	18	0	21	19	2
Contig101853_9498	Contig101853	9498	9498	+	11	9	2	15	14	1	10	8	2	18	17	1	15	12	3	12	12	0	16	15	1	24	24	0	19	0	19	22	17	5	23	23	0	15	15	0	18	14	4	27	26	1	25	25	0	21	18	3	13	0	13	18	17	1
Contig101853_9529	Contig101853	9529	9529	+	14	13	1	18	18	0	14	14	0	7	7	0	14	14	0	14	14	0	25	24	1	20	20	0	10	10	0	16	16	0	29	28	1	13	12	1	19	18	1	34	33	1	31	31	0	13	12	1	14	14	0	25	25	0
Contig101875_780	Contig101875	780	780	+	14	12	2	13	11	2	15	15	0	18	18	0	13	12	1	14	14	0	20	20	0	10	10	0	19	18	1	32	31	1	13	11	2	17	16	1	32	30	2	28	28	0	21	21	0	27	26	1	22	21	1	20	19	1
Contig1019_5292	Contig1019	5292	5292	+	16	15	1	13	13	0	20	15	5	23	22	1	16	15	1	14	13	1	17	14	3	17	14	3	23	21	2	24	19	5	27	27	0	16	13	3	17	15	2	31	30	1	26	25	1	24	20	4	23	19	4	18	15	3
Contig1019_11268	Contig1019	11268	11268	+	13	11	2	20	20	0	18	18	0	18	18	0	13	12	1	12	9	3	22	20	2	24	23	1	18	17	1	20	13	7	10	10	0	19	14	5	27	26	1	19	19	0	21	20	1	27	26	1	23	23	0	18	18	0
Contig101985_10299	Contig101985	10299	10299	+	38	33	5	33	30	3	40	38	2	46	43	3	33	27	6	30	25	5	44	41	3	39	35	4	41	37	4	50	47	3	56	55	1	35	33	2	48	46	2	51	45	6	48	43	5	55	51	4	47	40	7	40	38	2
Contig101985_10308	Contig101985	10308	10308	+	23	17	6	19	17	2	26	24	2	28	25	3	16	11	5	15	12	3	26	22	4	25	22	3	19	16	3	32	27	5	34	30	4	20	15	5	31	24	7	30	22	8	28	23	5	30	25	5	28	23	5	21	17	4
Contig101985_10314	Contig101985	10314	10314	+	15	13	2	10	5	5	14	12	2	18	16	2	10	4	6	8	3	5	17	12	5	13	10	3	10	5	5	20	17	3	21	18	3	10	7	3	20	14	6	18	11	7	17	10	7	18	14	4	16	12	4	12	10	2
Contig102033_515	Contig102033	515	515	+	21	20	1	10	10	0	12	12	0	18	18	0	12	12	0	8	8	0	17	16	1	18	14	4	17	16	1	28	28	0	18	18	0	10	10	0	23	23	0	24	24	0	21	19	2	18	18	0	24	24	0	20	20	0
Contig10207_1400	Contig10207	1400	1400	+	26	22	4	18	15	3	21	21	0	33	29	4	13	13	0	17	16	1	17	17	0	18	18	0	21	17	4	37	37	0	41	37	4	18	16	2	33	29	4	39	36	3	36	33	3	47	41	6	24	22	2	25	22	3
Contig10207_1414	Contig10207	1414	1414	+	25	24	1	23	22	1	22	20	2	35	33	2	14	13	1	19	17	2	20	20	0	19	17	2	24	21	3	35	34	1	48	46	2	16	16	0	36	35	1	43	41	2	39	37	2	52	50	2	30	27	3	23	20	3
Contig10207_1421	Contig10207	1421	1421	+	26	26	0	23	22	1	23	23	0	35	31	4	15	14	1	20	19	1	24	22	2	22	22	0	23	17	6	36	34	2	53	48	5	17	16	1	37	35	2	46	44	2	41	40	1	51	48	3	34	32	2	26	24	2
Contig10207_1426	Contig10207	1426	1426	+	22	21	1	19	18	1	21	17	4	32	30	2	13	7	6	19	18	1	18	9	9	18	15	3	22	20	2	35	25	10	53	50	3	15	14	1	37	32	5	47	44	3	39	38	1	42	28	14	31	28	3	27	21	6
Contig10207_1436	Contig10207	1436	1436	+	20	20	0	19	18	1	23	23	0	34	34	0	13	13	0	20	20	0	24	19	5	21	21	0	27	26	1	42	38	4	61	60	1	18	15	3	35	32	3	40	37	3	47	46	1	48	42	6	40	39	1	27	22	5
Contig102103_864	Contig102103	864	864	+	15	12	3	21	16	5	20	19	1	23	22	1	20	18	2	14	11	3	24	22	2	20	18	2	29	27	2	28	22	6	17	17	0	18	18	0	33	30	3	35	33	2	24	21	3	35	34	1	20	19	1	25	25	0
Contig102110_9040	Contig102110	9040	9040	+	23	19	4	20	2	18	17	6	11	18	15	3	19	17	2	10	7	3	25	7	18	21	11	10	17	14	3	22	15	7	43	30	13	20	14	6	36	23	13	34	22	12	39	33	6	47	19	28	29	22	7	14	10	4
Contig102110_15506	Contig102110	15506	15506	+	21	21	0	18	18	0	20	20	0	17	17	0	8	8	0	17	17	0	26	26	0	17	17	0	25	25	0	28	28	0	56	53	3	23	23	0	33	33	0	43	41	2	47	46	1	47	46	1	28	28	0	24	22	2
Contig102127_4216	Contig102127	4216	4216	+	16	15	1	11	11	0	20	19	1	21	20	1	20	19	1	13	13	0	19	18	1	19	17	2	20	13	7	13	12	1	28	27	1	18	15	3	23	22	1	27	23	4	29	27	2	24	23	1	23	21	2	19	17	2
Contig102182_1575	Contig102182	1575	1575	+	32	31	1	22	21	1	28	27	1	33	28	5	27	26	1	30	24	6	39	36	3	37	35	2	37	37	0	16	16	0	39	36	3	23	21	2	43	40	3	45	43	2	42	42	0	49	49	0	32	29	3	24	23	1
Contig102182_1579	Contig102182	1579	1579	+	33	31	2	25	22	3	31	30	1	32	30	2	29	29	0	31	27	4	40	39	1	35	35	0	34	32	2	17	16	1	36	33	3	20	17	3	40	39	1	43	43	0	37	36	1	46	46	0	29	27	2	25	22	3
Contig102182_1582	Contig102182	1582	1582	+	29	26	3	20	18	2	29	25	4	31	28	3	26	22	4	27	21	6	40	33	7	29	25	4	34	33	1	15	14	1	27	23	4	16	14	2	37	33	4	43	38	5	33	30	3	41	34	7	25	21	4	20	17	3
