#CHROM	POS	CONTEXT	Watson-METH	Watson-COVERAGE	Watson-QUAL	Crick-METH	Crick-COVERAGE	Crick-QUAL
Contig0	61753	CG	2	3	37	5	5	37
Contig0	62185	CG	0	2	37	1	1	37
Contig0	62367	CG	2	3	37	1	3	37
Contig0	62435	CG	1	1	27	2	2	37
Contig0	62475	CG	2	2	37	4	4	37
Contig0	62501	CG	1	4	37	1	2	37
Contig0	62505	CG	4	4	33	1	1	27
Contig0	62531	CG	1	1	37	2	2	37
Contig0	62832	CG	3	4	37	.	.	.
Contig0	62843	CG	2	2	37	1	5	32
Contig0	62850	CG	2	3	37	1	5	34
Contig0	63173	CG	2	5	37	.	.	.
Contig0	63225	CG	4	4	36	2	2	37
Contig0	63312	CG	3	4	34	0	2	37
Contig0	63450	CG	9	10	37	7	10	36
Contig0	63546	CG	18	20	37	18	21	36
Contig0	63557	CG	15	18	35	9	13	35
Contig0	63573	CG	31	34	35	.	.	.
Contig0	63588	CG	14	16	36	1	1	37
Contig0	63591	CG	13	16	36	1	1	37
Contig0	63628	CG	7	8	35	9	9	35
Contig0	63631	CG	7	8	35	7	8	36
Contig0	63640	CG	3	6	36	1	2	35
Contig0	63666	CG	9	14	35	26	28	36
Contig0	63762	CG	2	4	37	4	4	34
Contig0	63836	CG	1	2	37	2	2	37
Contig0	63859	CG	.	.	.	3	3	37
Contig0	63869	CG	.	.	.	3	3	37
Contig0	63929	CG	1	1	37	4	5	35
Contig0	63939	CG	1	1	37	3	4	35
Contig0	64052	CG	7	14	37	3	11	36
Contig0	64124	CG	13	27	35	2	2	37
Contig0	64179	CG	26	35	35	6	8	36
Contig0	64210	CG	34	35	36	7	8	35
Contig0	64217	CG	25	32	35	7	9	34
Contig0	64238	CG	33	33	35	9	10	36
Contig0	64253	CG	27	31	34	15	17	33
Contig0	64276	CG	18	25	35	15	16	35
Contig0	64285	CG	27	28	35	14	14	34
Contig0	64288	CG	14	27	35	12	13	35
Contig0	64309	CG	30	33	36	13	16	36
Contig0	64353	CG	27	30	35	7	10	35
Contig0	64369	CG	23	27	34	6	9	35
Contig0	64416	CG	13	17	35	8	11	37
Contig0	64432	CG	15	17	35	12	12	37
Contig0	64638	CG	1	4	34	.	.	.
Contig0	64882	CG	0	1	27	1	1	37
Contig0	65415	CG	3	7	36	.	.	.
Contig0	65492	CG	5	5	36	9	9	37
Contig0	65496	CG	6	7	32	9	9	34
Contig0	65499	CG	5	6	34	7	11	37
Contig0	65517	CG	3	4	36	11	11	36
Contig0	65520	CG	4	5	33	9	9	36
Contig0	65528	CG	5	7	33	11	12	37
Contig0	65549	CG	6	7	37	18	19	35
Contig0	65552	CG	7	8	37	21	21	36
Contig0	65585	CG	2	2	37	8	8	35
Contig0	66901	CG	2	3	37	1	1	37
Contig0	67099	CG	0	2	37	.	.	.
Contig0	67186	CG	12	16	35	18	19	36
Contig0	67205	CG	16	16	36	12	14	37
Contig0	67215	CG	7	11	36	2	2	37
Contig0	67238	CG	6	7	35	13	14	36
Contig0	67248	CG	5	7	35	19	24	36
Contig0	67276	CG	13	13	35	14	18	36
Contig0	67304	CG	3	7	35	21	25	36
Contig0	67317	CG	17	20	37	20	21	36
Contig0	67327	CG	13	18	36	12	15	35
Contig0	67340	CG	24	27	36	8	8	36
Contig0	67350	CG	20	20	35	8	8	36
Contig0	67378	CG	14	16	34	15	15	36
Contig0	67431	CG	3	5	37	0	15	36
Contig0	67565	CG	3	3	37	.	.	.
Contig0	67592	CG	1	4	36	1	1	27
Contig0	67698	CG	19	22	36	9	10	37
Contig0	67744	CG	.	.	.	10	12	33
Contig0	67772	CG	5	6	37	6	14	35
Contig0	67781	CG	8	8	36	8	13	35
Contig0	67796	CG	15	18	35	15	16	37
Contig0	67806	CG	17	19	36	19	24	36
Contig0	67819	CG	9	15	34	15	18	35
Contig0	67829	CG	1	3	37	14	16	35
Contig0	67834	CG	0	1	37	7	8	37
Contig0	67856	CG	4	4	34	13	16	35
Contig0	67875	CG	8	9	35	9	12	36
Contig0	67879	CG	10	10	37	8	12	35
Contig0	67898	CG	9	11	35	3	9	37
Contig0	67918	CG	10	12	35	5	7	34
Contig0	67928	CG	11	15	35	7	8	35
Contig0	67937	CG	7	11	37	6	7	34
Contig0	67949	CG	2	3	37	4	4	36
Contig0	67956	CG	2	2	37	2	3	37
Contig0	67968	CG	5	7	35	7	17	36
Contig0	67975	CG	8	10	36	11	22	36
Contig0	68213	CG	.	.	.	0	2	37
Contig0	68453	CG	4	5	35	0	21	36
Contig0	68686	CG	1	1	37	6	6	33
Contig0	68709	CG	10	11	35	7	10	35
Contig0	68724	CG	5	9	35	2	5	33
Contig0	68727	CG	9	10	33	4	7	34
Contig0	68767	CG	9	10	36	4	5	36
Contig0	68819	CG	1	3	35	1	1	37
Contig0	69090	CG	.	.	.	0	4	36
Contig0	69096	CG	.	.	.	4	5	36
Contig0	69161	CG	14	14	36	9	11	36
Contig0	69167	CG	17	17	35	13	13	35
Contig0	69182	CG	14	15	36	10	10	35
Contig0	69205	CG	12	13	36	5	6	37
Contig0	69276	CG	0	1	33	1	2	35
Contig0	69337	CG	1	4	36	.	.	.
Contig0	69357	CG	.	.	.	2	2	37
Contig0	69468	CG	2	3	37	1	1	37
Contig0	69567	CG	5	6	36	11	12	37
Contig0	69586	CG	9	9	33	8	8	37
Contig0	69593	CG	9	9	35	7	7	37
Contig0	69599	CG	3	6	37	4	4	36
Contig0	69609	CG	3	5	36	12	12	36
Contig0	69632	CG	3	4	34	18	20	35
Contig0	69641	CG	2	2	35	22	23	35
Contig0	70164	CG	0	3	37	0	1	37
Contig0	70215	CG	.	.	.	1	3	33
Contig0	70375	CG	16	22	35	11	12	35
Contig0	70403	CG	23	27	36	28	31	36
Contig0	70411	CG	19	23	35	21	25	36
Contig0	70422	CG	10	13	36	24	25	36
Contig0	70435	CG	15	15	36	22	22	35
Contig0	70445	CG	14	19	36	16	16	35
Contig0	70475	CG	12	13	36	15	19	35
Contig0	70491	CG	7	7	36	21	27	36
Contig0	70511	CG	6	8	34	13	17	36
Contig0	70586	CG	2	8	37	1	17	36
Contig0	70708	CG	2	4	36	3	7	34
Contig0	71135	CG	0	1	37	0	3	33
Contig0	71247	CG	1	2	37	1	1	37
Contig0	71274	CG	0	4	37	.	.	.
Contig0	71354	CG	0	1	37	0	1	37
Contig0	71488	CG	23	28	35	9	11	35
Contig0	71491	CG	31	35	36	12	12	34
Contig0	71502	CG	33	36	35	7	7	36
Contig0	71523	CG	34	40	35	10	11	37
Contig0	71533	CG	43	43	35	14	16	36
Contig0	71542	CG	40	40	36	14	16	34
Contig0	71546	CG	35	37	36	16	16	35
Contig0	71558	CG	34	35	35	17	18	36
Contig0	71563	CG	31	33	35	13	16	36
Contig0	71617	CG	28	42	36	18	26	35
Contig0	71647	CG	40	46	35	23	27	34
Contig0	71667	CG	33	35	35	20	21	36
Contig0	71680	CG	37	40	36	17	17	36
Contig0	71685	CG	40	43	36	22	23	34
Contig0	71690	CG	39	39	35	19	20	34
Contig0	71699	CG	34	38	36	15	19	36
Contig0	71701	CG	39	40	34	16	17	35
Contig0	72203	CG	2	5	37	0	1	33
Contig0	72247	CG	3	4	37	1	1	37
Contig0	72254	CG	5	6	37	.	.	.
Contig0	72292	CG	2	2	37	.	.	.
Contig0	73201	CG	2	2	35	6	6	37
Contig0	73211	CG	5	6	35	6	7	36
Contig0	73222	CG	12	15	36	3	4	36
Contig0	73263	CG	4	7	36	4	4	37
Contig0	73292	CG	2	2	37	7	10	35
Contig0	73295	CG	2	2	37	8	9	34
Contig0	73322	CG	14	14	35	2	3	35
Contig0	73334	CG	11	15	36	5	6	35
Contig0	73341	CG	9	9	36	5	10	36
Contig0	73452	CG	13	16	36	8	12	35
Contig0	73523	CG	2	6	35	8	12	36
Contig0	73545	CG	3	4	37	2	2	37
Contig0	73599	CG	1	1	37	2	3	33
Contig0	73610	CG	1	1	37	1	1	33
Contig0	73637	CG	4	4	34	1	1	37
Contig0	73858	CG	1	4	36	3	3	37
Contig0	73917	CG	.	.	.	1	2	37
Contig0	74239	CG	1	4	37	.	.	.
Contig0	74260	CG	1	3	37	.	.	.
Contig0	74407	CG	0	2	35	0	1	37
Contig0	74512	CG	.	.	.	0	2	37
Contig0	75482	CG	0	2	37	1	1	37
Contig0	75671	CG	0	4	37	.	.	.
Contig0	75744	CG	6	6	37	0	1	37
Contig0	75756	CG	9	14	36	3	7	36
Contig0	75767	CG	19	21	34	7	8	37
Contig0	75806	CG	6	7	35	3	3	31
Contig0	75852	CG	21	28	36	8	11	37
Contig0	75884	CG	14	16	35	6	6	35
Contig0	75941	CG	8	12	37	4	5	37
Contig0	75966	CG	18	23	36	11	13	36
Contig0	75973	CG	26	27	35	8	14	36
Contig0	75977	CG	19	21	35	8	12	35
Contig0	76006	CG	6	7	35	10	10	36
Contig0	76010	CG	9	9	34	13	14	36
Contig0	76021	CG	17	19	36	24	25	36
Contig0	76038	CG	16	19	35	14	15	36
Contig0	76055	CG	7	8	37	.	.	.
Contig0	76271	CG	0	6	35	1	2	27
Contig0	76396	CG	2	3	37	3	3	37
Contig0	77085	CG	1	2	37	0	1	37
Contig0	77181	CG	3	4	37	.	.	.
Contig0	77231	CG	8	8	36	.	.	.
Contig0	77265	CG	4	5	36	1	1	37
Contig0	77286	CG	2	2	30	3	3	37
Contig0	77388	CG	1	2	37	.	.	.
Contig0	78519	CG	4	5	36	.	.	.
Contig0	78536	CG	2	3	35	0	1	37
Contig0	78831	CG	0	1	37	0	1	33
Contig0	79430	CG	2	2	37	0	1	33
Contig0	79567	CG	0	1	37	0	1	37
Contig0	79737	CG	2	3	33	.	.	.
Contig0	79811	CG	6	8	33	5	9	36
Contig0	79824	CG	11	12	33	14	15	35
Contig0	79830	CG	17	18	34	9	20	37
Contig0	79838	CG	13	13	34	5	17	36
Contig0	79849	CG	6	8	36	14	17	36
Contig0	79892	CG	4	4	37	10	11	34
Contig0	79927	CG	15	16	36	20	22	35
Contig0	79945	CG	39	42	35	36	43	35
Contig0	79969	CG	16	17	36	16	18	34
Contig0	80046	CG	2	2	35	.	.	.
Contig0	80060	CG	.	.	.	3	4	34
Contig0	80063	CG	.	.	.	3	6	37
Contig0	80072	CG	7	8	37	11	16	36
Contig0	80080	CG	9	10	36	11	21	36
Contig0	80083	CG	9	10	36	18	25	36
Contig0	80101	CG	4	5	37	19	21	34
Contig0	80110	CG	1	4	37	13	15	35
Contig0	80154	CG	21	24	35	8	9	36
Contig0	80182	CG	26	30	36	4	10	37
Contig0	80213	CG	15	16	36	19	22	35
Contig0	80219	CG	14	15	35	13	16	36
Contig0	80238	CG	4	5	37	3	4	37
Contig0	80248	CG	3	3	37	2	2	37
Contig0	80363	CG	0	1	37	0	1	37
Contig0	81460	CG	1	1	37	0	1	37
Contig0	81491	CG	.	.	.	0	3	31
Contig0	82887	CG	1	2	35	.	.	.
Contig0	82923	CG	0	1	27	2	2	30
Contig0	83823	CG	9	9	36	1	1	27
Contig0	83833	CG	7	8	37	.	.	.
Contig0	83899	CG	3	3	37	4	5	35
Contig0	83906	CG	2	3	37	3	4	34
Contig0	83918	CG	0	1	37	3	5	36
Contig0	83985	CG	4	5	33	1	1	37
Contig0	84357	CG	8	26	37	10	15	33
Contig0	84550	CG	9	9	37	4	4	37
Contig0	84553	CG	8	8	34	5	6	37
Contig0	84569	CG	8	9	35	6	6	36
Contig0	84592	CG	3	3	37	2	2	37
Contig0	84628	CG	12	14	36	10	16	36
Contig0	84681	CG	3	5	36	6	8	35
Contig0	84696	CG	5	8	34	2	2	37
Contig0	84849	CG	4	7	37	1	2	35
Contig0	84967	CG	0	3	35	.	.	.
Contig0	85034	CG	4	5	37	1	1	37
Contig0	85322	CG	1	1	37	1	1	37
Contig0	85815	CG	1	1	37	1	1	37
Contig0	85838	CG	.	.	.	1	2	32
Contig0	86336	CG	.	.	.	4	4	29
Contig0	86442	CG	3	4	36	1	3	37
Contig0	86667	CG	2	4	37	.	.	.
Contig0	87196	CG	21	25	36	24	29	35
Contig0	87204	CG	24	29	36	23	24	36
Contig0	87232	CG	23	25	36	15	16	37
Contig0	87240	CG	26	28	36	25	27	37
Contig0	87248	CG	30	31	36	36	38	36
Contig0	87255	CG	39	40	35	39	42	36
Contig0	87265	CG	32	35	36	36	40	36
Contig0	87280	CG	27	32	36	35	36	35
Contig0	87289	CG	26	29	35	26	37	36
Contig0	87304	CG	24	26	34	31	37	36
Contig0	87310	CG	24	26	35	30	33	36
Contig0	87323	CG	15	16	35	17	20	35
Contig0	87334	CG	11	11	35	9	12	36
Contig0	87382	CG	21	29	36	31	34	36
Contig0	87494	CG	15	17	36	15	18	36
Contig0	87568	CG	1	2	37	18	24	36
Contig0	87598	CG	14	17	36	17	21	36
Contig0	87604	CG	19	22	35	18	28	36
Contig0	87628	CG	16	19	37	13	16	36
Contig0	87676	CG	3	6	34	7	13	35
Contig0	87688	CG	1	6	37	2	26	35
Contig0	87704	CG	2	4	36	22	27	36
Contig0	87706	CG	2	4	37	24	28	35
Contig0	87710	CG	0	2	35	16	22	36
Contig0	87715	CG	1	2	37	15	16	35
Contig0	87743	CG	16	19	36	4	14	34
Contig0	87748	CG	10	17	36	8	10	36
Contig0	87757	CG	6	10	37	3	7	34
Contig0	87761	CG	3	8	37	2	4	36
Contig0	87780	CG	.	.	.	2	3	37
Contig0	87819	CG	6	6	37	3	4	32
Contig0	87828	CG	11	16	37	14	19	36
Contig0	87836	CG	19	21	36	16	22	36
Contig0	87867	CG	2	2	32	1	1	27
Contig0	87885	CG	1	1	33	2	2	32
Contig0	87893	CG	0	1	37	1	1	37
Contig0	87965	CG	23	25	36	16	24	34
Contig0	87971	CG	27	28	35	19	20	35
Contig0	87984	CG	17	19	36	13	15	36
Contig0	87992	CG	6	9	36	2	4	37
Contig0	89107	CG	.	.	.	1	3	34
Contig0	90681	CG	1	1	37	3	3	37
Contig0	90698	CG	1	1	37	2	2	37
Contig0	90706	CG	.	.	.	2	2	37
Contig0	90778	CG	.	.	.	2	9	35
Contig0	90785	CG	5	5	33	7	7	37
Contig0	90798	CG	3	4	37	4	6	37
Contig0	90806	CG	5	5	36	1	1	37
Contig0	90893	CG	9	11	35	12	12	36
Contig0	90923	CG	22	30	36	8	11	36
Contig0	91009	CG	20	23	37	5	5	37
Contig0	91354	CG	4	4	34	3	3	37
Contig0	91370	CG	6	8	35	9	9	36
Contig0	91387	CG	7	8	36	12	12	35
Contig0	91464	CG	.	.	.	3	3	35
Contig0	91469	CG	.	.	.	3	3	35
Contig0	91507	CG	2	4	36	3	5	37
Contig0	91890	CG	.	.	.	1	2	37
Contig0	91903	CG	1	2	37	3	6	37
Contig0	91931	CG	1	1	37	3	4	36
Contig0	92031	CG	2	4	29	1	1	37
Contig0	92427	CG	1	1	37	0	1	37
Contig0	93664	CG	6	9	34	.	.	.
Contig0	93693	CG	4	4	34	0	2	37
Contig0	93751	CG	1	6	35	3	3	35
Contig0	93762	CG	1	1	37	1	1	37
Contig0	93806	CG	3	5	37	4	15	36
Contig0	93850	CG	1	1	37	4	5	35
Contig0	93855	CG	1	1	37	3	3	37
Contig0	93908	CG	2	2	37	3	11	36
Contig0	93940	CG	6	13	36	5	6	34
Contig0	93950	CG	3	14	33	4	9	34
Contig0	93992	CG	.	.	.	0	13	35
Contig0	94039	CG	0	1	37	3	11	36
Contig0	94054	CG	.	.	.	0	8	37
Contig0	94060	CG	0	1	27	1	7	35
Contig0	94083	CG	1	4	36	.	.	.
Contig0	94115	CG	0	1	37	0	1	27
Contig0	94123	CG	0	1	37	1	1	27
Contig0	94187	CG	14	19	36	4	7	35
Contig0	94217	CG	0	2	35	2	2	37
Contig0	94268	CG	3	6	36	2	3	37
Contig0	94354	CG	13	33	36	10	21	35
Contig0	94384	CG	7	10	37	7	7	37
Contig0	94402	CG	8	12	36	4	10	37
Contig0	94410	CG	11	14	36	9	11	35
Contig0	94416	CG	12	15	36	8	12	36
Contig0	94420	CG	9	12	36	8	10	36
Contig0	94827	CG	2	2	32	0	1	27
Contig0	94863	CG	2	2	37	.	.	.
Contig0	95001	CG	7	11	35	8	13	36
Contig0	95333	CG	0	1	27	0	1	37
Contig0	95478	CG	.	.	.	2	2	37
Contig0	95675	CG	1	2	37	.	.	.
Contig0	96076	CG	0	3	35	1	6	36
Contig0	96150	CG	.	.	.	2	4	34
Contig0	96384	CG	.	.	.	0	3	30
Contig0	96781	CG	3	3	28	.	.	.
Contig0	96838	CG	3	4	36	.	.	.
Contig0	96865	CG	2	2	29	.	.	.
Contig0	97018	CG	.	.	.	4	4	34
Contig0	97034	CG	2	2	37	5	5	33
Contig0	97037	CG	3	3	35	5	5	34
Contig0	97062	CG	2	2	37	.	.	.
Contig0	97096	CG	2	2	35	3	3	35
Contig0	97206	CG	6	6	35	14	19	35
Contig0	97273	CG	21	25	35	14	24	36
Contig0	97288	CG	16	23	36	11	14	37
Contig0	97301	CG	32	32	35	15	16	37
Contig0	97581	CG	1	1	37	1	1	37
Contig0	98084	CG	2	2	37	1	1	37
Contig0	98173	CG	0	1	37	2	2	37
Contig0	98234	CG	29	30	35	26	28	36
Contig0	98242	CG	18	20	35	15	20	36
Contig0	98305	CG	26	32	36	32	34	35
Contig0	98349	CG	12	13	35	2	3	37
Contig0	98372	CG	.	.	.	33	36	35
Contig0	98388	CG	.	.	.	26	28	36
Contig0	98394	CG	.	.	.	19	21	35
Contig0	98404	CG	9	9	36	11	14	37
Contig0	98407	CG	12	12	36	8	12	36
Contig0	98577	CG	8	8	35	20	22	36
Contig0	98599	CG	11	14	35	10	10	36
Contig0	98609	CG	4	4	34	1	1	37
Contig0	98611	CG	3	5	35	1	1	37
Contig0	98613	CG	1	2	37	1	1	37
Contig0	98638	CG	0	1	37	0	3	35
Contig0	98657	CG	9	9	36	3	3	32
Contig0	98668	CG	9	12	36	.	.	.
Contig0	98678	CG	16	17	35	9	10	33
Contig0	98683	CG	15	17	35	6	8	37
Contig0	98697	CG	15	15	36	9	9	36
Contig0	98870	CG	7	7	35	5	6	37
Contig0	98874	CG	7	7	37	6	6	34
Contig0	98886	CG	11	12	34	4	5	35
Contig0	98890	CG	14	15	36	4	5	36
Contig0	98927	CG	18	19	36	12	12	36
Contig0	99644	CG	3	3	37	1	4	32
Contig0	99978	CG	1	1	37	1	2	37
Contig0	100076	CG	1	1	37	1	41	35
Contig0	100088	CG	.	.	.	24	32	35
Contig0	100095	CG	.	.	.	23	29	36
Contig0	100098	CG	.	.	.	22	28	36
Contig0	100267	CG	7	8	37	9	9	37
Contig0	100296	CG	1	3	33	18	19	36
Contig0	100316	CG	3	4	37	13	14	35
Contig0	100376	CG	2	8	36	4	5	35
Contig0	100412	CG	10	14	36	1	1	37
Contig0	100415	CG	9	12	35	.	.	.
Contig0	100437	CG	4	4	37	15	15	36
Contig0	100457	CG	4	5	36	20	20	36
Contig0	100459	CG	4	4	37	16	20	35
Contig0	100465	CG	6	6	37	20	24	35
Contig0	100467	CG	6	6	34	19	26	36
Contig0	100489	CG	10	14	36	27	38	36
Contig0	100511	CG	.	.	.	17	20	36
Contig0	100514	CG	1	1	37	18	20	35
Contig0	100875	CG	2	2	32	5	5	35
Contig0	100877	CG	2	2	37	4	4	36
Contig0	100921	CG	1	1	37	2	2	37
Contig0	101063	CG	11	11	36	7	7	35
Contig0	101070	CG	8	8	35	8	8	36
Contig0	101100	CG	10	10	36	9	9	36
Contig0	101108	CG	8	8	36	12	12	37
Contig0	101115	CG	7	7	37	10	10	37
Contig0	101304	CG	1	1	27	2	2	37
Contig0	101878	CG	5	5	35	1	1	37
Contig0	101884	CG	5	5	35	1	1	37
Contig0	102088	CG	4	5	37	7	9	36
Contig0	102090	CG	5	5	36	11	12	36
Contig0	102104	CG	5	5	36	8	10	36
Contig0	102303	CG	2	2	37	.	.	.
Contig0	102334	CG	4	4	37	2	3	37
Contig0	102459	CG	.	.	.	2	2	37
Contig0	102719	CG	3	3	37	.	.	.
Contig0	102869	CG	1	2	37	.	.	.
Contig0	103073	CG	2	2	35	.	.	.
Contig0	103075	CG	3	3	37	.	.	.
Contig0	103309	CG	.	.	.	7	7	35
Contig0	103338	CG	2	2	35	7	10	37
Contig0	103448	CG	1	6	36	3	3	37
Contig0	103459	CG	5	7	37	0	4	37
Contig0	103506	CG	0	3	37	0	1	37
Contig0	103648	CG	8	8	37	6	10	37
Contig0	103742	CG	6	8	37	7	12	36
Contig0	104084	CG	2	2	35	1	1	37
Contig0	104097	CG	3	3	37	1	1	37
Contig0	104105	CG	2	3	37	0	1	37
Contig0	104411	CG	3	3	37	.	.	.
Contig0	104619	CG	.	.	.	2	2	37
Contig0	104665	CG	3	4	37	1	3	37
Contig0	104698	CG	6	10	35	3	3	37
Contig0	104722	CG	2	2	32	1	3	37
Contig0	104736	CG	.	.	.	5	7	37
Contig0	104739	CG	.	.	.	1	8	36
Contig0	104757	CG	2	3	37	9	10	35
Contig0	104802	CG	9	19	35	6	7	36
Contig0	104830	CG	1	3	35	3	4	37
Contig0	104862	CG	3	3	34	2	2	37
Contig0	104875	CG	.	.	.	1	2	37
Contig0	104884	CG	.	.	.	3	5	34
Contig0	104900	CG	3	4	32	7	10	35
Contig0	104920	CG	1	1	37	1	1	37
Contig0	105008	CG	1	1	27	9	15	35
Contig0	105025	CG	11	12	34	18	18	36
Contig0	105028	CG	6	11	36	0	18	34
Contig0	105046	CG	1	2	37	4	4	34
Contig0	105147	CG	2	2	35	.	.	.
Contig0	105211	CG	4	8	37	4	8	35
Contig0	105584	CG	0	1	37	1	2	32
Contig0	105686	CG	2	2	37	.	.	.
Contig0	106271	CG	.	.	.	1	2	32
Contig0	106297	CG	.	.	.	3	3	25
Contig0	107156	CG	.	.	.	1	2	35
Contig0	108254	CG	0	1	37	1	2	37
Contig0	108257	CG	0	1	37	0	2	37
Contig0	108263	CG	0	1	37	1	4	37
Contig0	108512	CG	.	.	.	3	3	37
Contig0	108677	CG	.	.	.	1	2	35
Contig0	109124	CG	3	4	37	.	.	.
Contig0	109196	CG	8	13	36	5	6	34
Contig0	109308	CG	4	6	34	.	.	.
Contig0	109328	CG	0	2	35	0	1	33
Contig0	109388	CG	0	1	37	0	4	37
Contig0	109393	CG	5	5	35	6	7	37
Contig0	109395	CG	2	6	35	9	9	37
Contig0	109423	CG	3	3	37	5	7	37
Contig0	109691	CG	0	2	37	.	.	.
Contig0	109801	CG	.	.	.	0	2	37
Contig0	109815	CG	.	.	.	0	4	34
Contig0	109878	CG	0	1	37	1	4	33
Contig0	109924	CG	3	3	35	5	6	36
Contig0	110968	CG	2	2	37	.	.	.
Contig0	111441	CG	2	2	37	2	2	37
Contig0	111485	CG	.	.	.	0	2	35
Contig0	111683	CG	1	2	37	.	.	.
Contig0	112425	CG	.	.	.	2	4	34
Contig0	112616	CG	.	.	.	0	2	37
Contig0	113321	CG	1	1	27	1	1	37
Contig0	113371	CG	2	2	37	.	.	.
Contig0	113472	CG	1	1	37	0	2	37
Contig0	113502	CG	4	4	34	0	1	33
Contig0	113599	CG	1	2	32	.	.	.
Contig0	113605	CG	1	1	37	2	4	37
Contig0	113622	CG	.	.	.	2	4	36
Contig0	113834	CG	.	.	.	0	2	37
Contig0	113843	CG	1	3	32	3	3	37
Contig0	113886	CG	0	1	37	0	2	37
Contig0	114007	CG	3	4	35	1	2	30
Contig0	114197	CG	.	.	.	2	3	37
Contig0	114208	CG	.	.	.	4	4	32
Contig0	114415	CG	.	.	.	1	6	37
Contig0	114691	CG	2	4	33	.	.	.
Contig0	114905	CG	.	.	.	2	2	30
Contig0	115242	CG	9	11	33	1	1	37
Contig0	115266	CG	2	2	37	.	.	.
Contig0	115403	CG	.	.	.	0	3	35
Contig0	115410	CG	0	1	33	5	6	35
Contig0	115429	CG	0	1	37	8	8	35
Contig0	115437	CG	1	1	27	5	5	37
Contig0	115446	CG	0	2	37	15	15	36
Contig0	115461	CG	3	3	30	15	17	36
Contig0	115614	CG	.	.	.	2	4	34
Contig0	115742	CG	0	2	35	.	.	.
Contig0	116272	CG	0	1	37	0	4	30
Contig0	116619	CG	2	3	35	1	3	30
Contig0	116664	CG	0	2	37	.	.	.
Contig2	6	CG	5	5	37	.	.	.
Contig2	19	CG	0	13	35	.	.	.
Contig2	618	CG	1	1	37	1	2	37
Contig2	1295	CG	4	4	33	0	4	34
Contig2	1420	CG	0	1	37	0	1	37
Contig2	1531	CG	2	3	30	.	.	.
Contig2	2376	CG	2	2	37	.	.	.
Contig2	2505	CG	2	2	37	1	41	36
Contig2	2627	CG	15	18	35	6	9	36
Contig2	2634	CG	17	22	35	18	20	35
Contig2	2640	CG	9	20	35	19	23	35
Contig2	2927	CG	0	3	30	.	.	.
Contig2	2943	CG	1	2	35	.	.	.
Contig2	3015	CG	.	.	.	1	3	35
Contig2	3115	CG	.	.	.	1	3	35
Contig2	3177	CG	.	.	.	0	3	37
Contig2	3289	CG	3	4	37	1	1	37
Contig2	3394	CG	1	1	27	1	3	37
Contig2	3697	CG	6	7	35	3	4	36
Contig2	3706	CG	6	7	37	2	3	37
Contig2	3766	CG	.	.	.	3	3	35
Contig2	3793	CG	.	.	.	4	5	35
Contig2	3827	CG	.	.	.	0	2	30
Contig2	3855	CG	0	1	37	0	1	37
Contig2	3899	CG	0	2	37	0	2	37
Contig2	3917	CG	0	1	37	0	2	37
Contig2	3930	CG	0	2	35	7	9	36
Contig2	3949	CG	.	.	.	1	6	35
Contig2	4069	CG	3	5	36	.	.	.
Contig2	4453	CG	.	.	.	2	2	37
Contig2	4761	CG	.	.	.	0	2	37
Contig2	5378	CG	1	1	37	1	2	37
Contig2	5874	CG	3	4	34	.	.	.
Contig2	6024	CG	2	2	35	.	.	.
Contig2	6190	CG	2	2	35	.	.	.
Contig2	6257	CG	.	.	.	5	5	37
Contig2	7100	CG	20	24	35	7	11	36
Contig2	7102	CG	25	29	34	8	11	36
Contig2	7130	CG	20	21	36	8	8	36
Contig2	7139	CG	9	12	37	7	8	35
Contig2	7144	CG	6	7	37	3	5	36
Contig2	7161	CG	11	16	36	13	13	35
Contig2	7671	CG	.	.	.	3	4	34
Contig2	7685	CG	.	.	.	3	3	35
Contig2	7774	CG	.	.	.	0	3	32
Contig2	7931	CG	0	1	37	0	1	37
Contig2	7946	CG	0	1	37	1	1	27
Contig2	8013	CG	5	7	36	2	13	36
Contig2	8362	CG	.	.	.	0	3	35
Contig2	8443	CG	.	.	.	3	6	36
Contig2	8452	CG	.	.	.	1	3	37
Contig2	8511	CG	.	.	.	0	2	37
Contig2	8621	CG	.	.	.	4	7	35
Contig2	9047	CG	3	4	37	3	6	35
Contig2	9069	CG	2	4	33	1	1	37
Contig2	9119	CG	0	6	37	1	3	33
Contig2	9140	CG	1	16	36	7	9	35
Contig2	9145	CG	11	20	35	9	10	36
Contig2	9162	CG	5	10	37	14	17	35
Contig2	9182	CG	13	18	36	2	3	32
Contig2	9226	CG	13	14	36	1	1	37
Contig2	9233	CG	5	7	35	1	1	37
Contig2	9369	CG	2	3	33	5	5	37
Contig2	9379	CG	2	3	37	5	5	33
Contig2	9391	CG	8	8	37	4	4	36
Contig2	9405	CG	12	14	37	5	5	37
Contig2	9408	CG	12	14	36	4	4	33
Contig2	9418	CG	3	4	36	1	1	37
Contig2	9463	CG	4	5	37	12	17	37
Contig2	9472	CG	9	9	35	12	14	36
Contig2	9480	CG	9	9	37	11	14	35
Contig2	9482	CG	1	8	36	8	12	36
Contig2	9496	CG	0	1	27	0	1	37
Contig2	9529	CG	8	8	36	11	12	37
Contig2	9538	CG	4	7	37	1	7	35
Contig2	9581	CG	1	2	32	.	.	.
Contig2	9654	CG	0	1	37	0	1	27
Contig2	9656	CG	0	1	37	0	1	27
