"Quant_Varia"	"contig_gene"	"start_gene_2kb"	"end_gene_2kb"	"Pst_Values"
"Contig15921_27796_36080"	"Contig15921"	"27796"	"36080"	0.118842548078501
"Contig15921_3626_18675"	"Contig15921"	"3626"	"18675"	0.222002105260018
"Contig15926_1_4272"	"Contig15926"	"1"	"4272"	0.0809403428516836
"Contig1595_17748_24832"	"Contig1595"	"17748"	"24832"	0.0123759670355583
"Contig15966_1_6449"	"Contig15966"	"1"	"6449"	0.0996513565698946
"Contig15979_1_19233"	"Contig15979"	"1"	"19233"	0.232249558836095
"Contig15981_1_12652"	"Contig15981"	"1"	"12652"	0.110850627176247
"Contig159919_1_4054"	"Contig159919"	"1"	"4054"	0.416259930111808
"Contig15996_1_20985"	"Contig15996"	"1"	"20985"	0.363935411633674
"Contig16_22447_69024"	"Contig16"	"22447"	"69024"	0.35375649870627
"Contig16_55897_69276"	"Contig16"	"55897"	"69276"	0.188360381663211
"Contig160_37978_59333"	"Contig160"	"37978"	"59333"	0.064147599940035
"Contig16020_5912_36501"	"Contig16020"	"5912"	"36501"	0.00237225490145086
"Contig16025_1_11700"	"Contig16025"	"1"	"11700"	0.0522969449294728
"Contig16043_1_11322"	"Contig16043"	"1"	"11322"	0.0233790372201621
"Contig16063_563_35013"	"Contig16063"	"563"	"35013"	0.125777869947779
"Contig16103_3664_49920"	"Contig16103"	"3664"	"49920"	0.00744218211450812
"Contig161100_1_4573"	"Contig161100"	"1"	"4573"	0.367079726705452
"Contig16111_1_17780"	"Contig16111"	"1"	"17780"	0.0224549003449113
"Contig16121_1_10779"	"Contig16121"	"1"	"10779"	0.174975678355301
"Contig16132_6723_24527"	"Contig16132"	"6723"	"24527"	0.0190798842982608
"Contig16148_1_17549"	"Contig16148"	"1"	"17549"	0.00165359699250066
"Contig16154_1_3676"	"Contig16154"	"1"	"3676"	0.899303982576505
"Contig161804_9125_19177"	"Contig161804"	"9125"	"19177"	0.474398446919979
"Contig16202_3103_11927"	"Contig16202"	"3103"	"11927"	0.558446413054193
"Contig16202_36839_46631"	"Contig16202"	"36839"	"46631"	0.126707403567214
"Contig16202_43312_49399"	"Contig16202"	"43312"	"49399"	0.126707403567214
"Contig16203_1_18094"	"Contig16203"	"1"	"18094"	0.113317359895522
"Contig16203_1_9391"	"Contig16203"	"1"	"9391"	0.113317359895522
"Contig16204_840_18337"	"Contig16204"	"840"	"18337"	0.104722507550887
"Contig16217_10693_21138"	"Contig16217"	"10693"	"21138"	0.697281257726793
"Contig162267_1_8239"	"Contig162267"	"1"	"8239"	0.0201314468770066
"Contig1625_19_12237"	"Contig1625"	"19"	"12237"	0.19373376433981
"Contig16260_2568_18597"	"Contig16260"	"2568"	"18597"	0.597825982616493
"Contig16263_1_16621"	"Contig16263"	"1"	"16621"	0.565877189852824
"Contig16264_1_12676"	"Contig16264"	"1"	"12676"	0.739475426942147
"Contig162808_1_1774"	"Contig162808"	"1"	"1774"	0.74351556044272
"Contig1629_1146_14028"	"Contig1629"	"1146"	"14028"	0.492084422666416
"Contig16300_1_4213"	"Contig16300"	"1"	"4213"	0.57365603388886
"Contig16315_3790_36924"	"Contig16315"	"3790"	"36924"	0.109504939858607
"Contig16315_39844_53646"	"Contig16315"	"39844"	"53646"	0.0886560927206951
"Contig1637_5930_15013"	"Contig1637"	"5930"	"15013"	0.25396436894779
"Contig16377_6793_12015"	"Contig16377"	"6793"	"12015"	0.0743333950631225
"Contig16457_1_3502"	"Contig16457"	"1"	"3502"	0.00529669672213431
"Contig16457_1_3815"	"Contig16457"	"1"	"3815"	0.00529669672213431
"Contig1646_1_29172"	"Contig1646"	"1"	"29172"	0.403076396923679
"Contig1652_10182_40060"	"Contig1652"	"10182"	"40060"	0.753505199682021
"Contig16526_12616_32388"	"Contig16526"	"12616"	"32388"	0.377151225537426
"Contig16537_985_14957"	"Contig16537"	"985"	"14957"	0.521894417077466
"Contig16589_64246_78950"	"Contig16589"	"64246"	"78950"	0.758300490510767
"Contig166_9136_28634"	"Contig166"	"9136"	"28634"	0.00252451667954338
"Contig16628_6881_29661"	"Contig16628"	"6881"	"29661"	0.638202153227705
"Contig16653_7391_19697"	"Contig16653"	"7391"	"19697"	0.328743850648614
"Contig16668_4924_17894"	"Contig16668"	"4924"	"17894"	0.471323669831512
"Contig16674_13175_19177"	"Contig16674"	"13175"	"19177"	0.556259058003291
"Contig16677_1_23686"	"Contig16677"	"1"	"23686"	0.0840501998777226
"Contig16685_1_10531"	"Contig16685"	"1"	"10531"	0.669503497546057
"Contig167099_1_1374"	"Contig167099"	"1"	"1374"	0.0655736043904811
"Contig167320_1_3400"	"Contig167320"	"1"	"3400"	0.00136374034363982
"Contig16747_3201_11591"	"Contig16747"	"3201"	"11591"	0.0186125011758026
"Contig1676_862_11469"	"Contig1676"	"862"	"11469"	0.496882584541109
"Contig16769_3126_14353"	"Contig16769"	"3126"	"14353"	0.213249994200942
"Contig16782_1_9133"	"Contig16782"	"1"	"9133"	0.776537066287591
"Contig16788_46893_61699"	"Contig16788"	"46893"	"61699"	0.186407489002426
"Contig1681_1_19306"	"Contig1681"	"1"	"19306"	0.0195652231835251
"Contig1681_15801_21716"	"Contig1681"	"15801"	"21716"	0.113440272527973
"Contig1681_3897_14249"	"Contig1681"	"3897"	"14249"	0.151250257507756
"Contig16832_1_35800"	"Contig16832"	"1"	"35800"	0.477840796736647
"Contig16832_3292_35800"	"Contig16832"	"3292"	"35800"	0.477840796736647
"Contig168349_1193_7717"	"Contig168349"	"1193"	"7717"	0.595515937969627
"Contig168413_1_9214"	"Contig168413"	"1"	"9214"	0.00436942757295975
"Contig16845_1_7814"	"Contig16845"	"1"	"7814"	0.128693337406466
"Contig16846_1_8383"	"Contig16846"	"1"	"8383"	0.739055090823862
"Contig16849_3430_10727"	"Contig16849"	"3430"	"10727"	0.0207014812719692
"Contig16849_6810_11100"	"Contig16849"	"6810"	"11100"	0.0553373099646557
"Contig16849_7214_11639"	"Contig16849"	"7214"	"11639"	0.178256863762341
"Contig16849_7680_12340"	"Contig16849"	"7680"	"12340"	0.75849395997353
"Contig16850_1_1883"	"Contig16850"	"1"	"1883"	0.343629049430524
"Contig16867_22423_45510"	"Contig16867"	"22423"	"45510"	0.201434339656346
"Contig16876_7986_44453"	"Contig16876"	"7986"	"44453"	3.23829429106469e-06
"Contig169_1_23193"	"Contig169"	"1"	"23193"	0.361930294906166
"Contig1690_1_6702"	"Contig1690"	"1"	"6702"	0.41200322043357
"Contig16915_42679_74400"	"Contig16915"	"42679"	"74400"	0.00022538804163939
"Contig16916_3259_40767"	"Contig16916"	"3259"	"40767"	0.521830427207842
"Contig169200_1_5038"	"Contig169200"	"1"	"5038"	0.40498293589973
"Contig169200_1519_7195"	"Contig169200"	"1519"	"7195"	0.40498293589973
"Contig16933_16986_37328"	"Contig16933"	"16986"	"37328"	0.827362867293142
"Contig16934_4819_32510"	"Contig16934"	"4819"	"32510"	0.930648972791743
"Contig16958_40975_56671"	"Contig16958"	"40975"	"56671"	0.456063666972758
"Contig16958_7201_33097"	"Contig16958"	"7201"	"33097"	0.320362858237041
"Contig17003_1_4933"	"Contig17003"	"1"	"4933"	0.274957016395171
"Contig17009_12705_29395"	"Contig17009"	"12705"	"29395"	0.0935083531949472
"Contig1701_3646_16063"	"Contig1701"	"3646"	"16063"	0.0809255442483828
"Contig17015_1_3122"	"Contig17015"	"1"	"3122"	0.0538011477882789
"Contig17019_4750_19667"	"Contig17019"	"4750"	"19667"	0.482540658138851
"Contig17037_1_5066"	"Contig17037"	"1"	"5066"	0.58912032299929
"Contig17038_1_17107"	"Contig17038"	"1"	"17107"	0.00139995043311886
"Contig17038_18191_23018"	"Contig17038"	"18191"	"23018"	0.482535144085575
"Contig17038_3327_22018"	"Contig17038"	"3327"	"22018"	0.0440270713839613
"Contig17050_3175_14810"	"Contig17050"	"3175"	"14810"	0.496185737183967
"Contig17051_775_13795"	"Contig17051"	"775"	"13795"	0.0503011302041983
"Contig17057_11625_33475"	"Contig17057"	"11625"	"33475"	0.30903724118626
"Contig17057_19428_25925"	"Contig17057"	"19428"	"25925"	0.30903724118626
"Contig17058_812_13526"	"Contig17058"	"812"	"13526"	0.679833458508072
"Contig17091_12726_47132"	"Contig17091"	"12726"	"47132"	0.102922981393811
"Contig17101_11138_21699"	"Contig17101"	"11138"	"21699"	0.491339629323947
"Contig17101_13940_21241"	"Contig17101"	"13940"	"21241"	0.577607211264791
"Contig17101_18155_31839"	"Contig17101"	"18155"	"31839"	0.540030918484772
"Contig17101_2064_9196"	"Contig17101"	"2064"	"9196"	0.57742162257716
"Contig17101_7709_14434"	"Contig17101"	"7709"	"14434"	0.0413298754796263
"Contig17104_1_6744"	"Contig17104"	"1"	"6744"	0.246332390161862
"Contig1719_8741_20281"	"Contig1719"	"8741"	"20281"	0.140215492112848
"Contig17191_1_22455"	"Contig17191"	"1"	"22455"	0.0686335896207806
"Contig17191_3796_27539"	"Contig17191"	"3796"	"27539"	0.147520491377521
"Contig17209_76_33944"	"Contig17209"	"76"	"33944"	0.375849616964515
"Contig17224_14811_35182"	"Contig17224"	"14811"	"35182"	0.280709001962528
"Contig17225_1_15136"	"Contig17225"	"1"	"15136"	0.136162578357347
"Contig17226_1512_15181"	"Contig17226"	"1512"	"15181"	0.317894893003
"Contig17235_3204_22743"	"Contig17235"	"3204"	"22743"	0.267877669408143
"Contig17237_1_4375"	"Contig17237"	"1"	"4375"	0.213684790789014
"Contig17237_1530_9742"	"Contig17237"	"1530"	"9742"	0.213684790789014
"Contig1726_1012_16813"	"Contig1726"	"1012"	"16813"	0.507345198429918
"Contig17262_1_7472"	"Contig17262"	"1"	"7472"	0.896492511169331
"Contig17266_20409_46212"	"Contig17266"	"20409"	"46212"	0.226977685851572
"Contig17280_23791_35334"	"Contig17280"	"23791"	"35334"	0.735184007824124
"Contig17286_14636_25818"	"Contig17286"	"14636"	"25818"	4.3997913141932e-05
"Contig17286_22471_28728"	"Contig17286"	"22471"	"28728"	4.3997913141932e-05
"Contig172882_34_13846"	"Contig172882"	"34"	"13846"	0.602319105190693
"Contig17292_3386_9690"	"Contig17292"	"3386"	"9690"	0.141506180900677
"Contig17297_13271_20907"	"Contig17297"	"13271"	"20907"	0.0095152586784374
"Contig17297_5341_14574"	"Contig17297"	"5341"	"14574"	0.297942189126431
"Contig17299_568_11597"	"Contig17299"	"568"	"11597"	0.645865382638681
"Contig1730_759_17043"	"Contig1730"	"759"	"17043"	0.483279714340664
"Contig1732_1621_13654"	"Contig1732"	"1621"	"13654"	0.239551511931427
"Contig17378_1_17068"	"Contig17378"	"1"	"17068"	0.022433538735597
"Contig17378_17523_27377"	"Contig17378"	"17523"	"27377"	0.482251676246428
"Contig17413_1_18216"	"Contig17413"	"1"	"18216"	0.109949217503166
"Contig17423_1_2890"	"Contig17423"	"1"	"2890"	0.0633473310394684
"Contig174566_1_14539"	"Contig174566"	"1"	"14539"	0.0292793404465828
"Contig17471_6932_37453"	"Contig17471"	"6932"	"37453"	0.38749448673832
"Contig17492_1_9510"	"Contig17492"	"1"	"9510"	0.0295771510744138
"Contig174926_1_11398"	"Contig174926"	"1"	"11398"	0.0225999899044545
"Contig1750_2974_17934"	"Contig1750"	"2974"	"17934"	0.432343334035048
"Contig17554_9171_17866"	"Contig17554"	"9171"	"17866"	0.303383898189354
"Contig17558_1_10221"	"Contig17558"	"1"	"10221"	0.35373907903256
"Contig17564_1_14638"	"Contig17564"	"1"	"14638"	0.499460419388605
"Contig17564_22629_27208"	"Contig17564"	"22629"	"27208"	0.724947997409989
"Contig17564_6447_24669"	"Contig17564"	"6447"	"24669"	0.241554151961242
"Contig17568_1_10579"	"Contig17568"	"1"	"10579"	0.502529057577761
"Contig17570_556_10093"	"Contig17570"	"556"	"10093"	0.428172651481256
"Contig17576_1_1383"	"Contig17576"	"1"	"1383"	0.659701695651294
"Contig17584_1_13199"	"Contig17584"	"1"	"13199"	0.325082098490449
"Contig17598_61857_81668"	"Contig17598"	"61857"	"81668"	0.427443212663462
"Contig17603_55580_69665"	"Contig17603"	"55580"	"69665"	0.809245252837056
"Contig17603_7307_33202"	"Contig17603"	"7307"	"33202"	0.911923952253257
"Contig17607_840_9974"	"Contig17607"	"840"	"9974"	0.425837590656395
"Contig17641_1_12187"	"Contig17641"	"1"	"12187"	0.392905377969342
"Contig17648_17123_43520"	"Contig17648"	"17123"	"43520"	0.00682344932001802
"Contig17648_946_18159"	"Contig17648"	"946"	"18159"	0.0711782331355345
"Contig17650_1_5384"	"Contig17650"	"1"	"5384"	0.152312288647569
"Contig17651_1_6218"	"Contig17651"	"1"	"6218"	0.536406627152722
"Contig17668_1720_27143"	"Contig17668"	"1720"	"27143"	0.604300069979021
"Contig17705_1_33688"	"Contig17705"	"1"	"33688"	0.253448215736341
"Contig177178_1_12519"	"Contig177178"	"1"	"12519"	0.725621665202289
"Contig17782_1_17849"	"Contig17782"	"1"	"17849"	0.170144020499382
"Contig17786_1_21754"	"Contig17786"	"1"	"21754"	0.398384494919433
"Contig17791_1_13231"	"Contig17791"	"1"	"13231"	0.282313189025416
"Contig17791_29233_58373"	"Contig17791"	"29233"	"58373"	0.710472180080998
"Contig17793_1_7485"	"Contig17793"	"1"	"7485"	0.438224943740562
"Contig178040_1_2733"	"Contig178040"	"1"	"2733"	0.00340889353211697
"Contig17808_10770_29286"	"Contig17808"	"10770"	"29286"	0.856126638476125
"Contig17831_3656_17136"	"Contig17831"	"3656"	"17136"	0.0435136162584587
"Contig17839_1_10038"	"Contig17839"	"1"	"10038"	0.749966425971961
"Contig17876_32794_67239"	"Contig17876"	"32794"	"67239"	0.536644291744173
"Contig17925_1_18528"	"Contig17925"	"1"	"18528"	0.596684986117213
"Contig17928_3783_12024"	"Contig17928"	"3783"	"12024"	0.325121418750235
"Contig17935_5980_16077"	"Contig17935"	"5980"	"16077"	0.359871170139545
"Contig1794_1_13611"	"Contig1794"	"1"	"13611"	0.322095877196285
"Contig1794_5998_21949"	"Contig1794"	"5998"	"21949"	0.322095877196285
"Contig17946_15785_26322"	"Contig17946"	"15785"	"26322"	0.0357470620535348
"Contig17966_13916_28806"	"Contig17966"	"13916"	"28806"	0.0618370537351858
"Contig17968_1_18119"	"Contig17968"	"1"	"18119"	0.476329120552849
"Contig17969_3457_17423"	"Contig17969"	"3457"	"17423"	0.371225116181135
"Contig17973_1163_6095"	"Contig17973"	"1163"	"6095"	0.0422377565369065
"Contig17991_1_6163"	"Contig17991"	"1"	"6163"	0.412500899230007
"Contig17998_1_24661"	"Contig17998"	"1"	"24661"	0.702676192787153
"Contig180_14439_26690"	"Contig180"	"14439"	"26690"	0.233184971598412
"Contig180_27047_52499"	"Contig180"	"27047"	"52499"	0.00829280111022471
"Contig180_51371_56819"	"Contig180"	"51371"	"56819"	0.016309186113287
"Contig1803_1_6195"	"Contig1803"	"1"	"6195"	0.0261890355678829
"Contig1803_3818_13825"	"Contig1803"	"3818"	"13825"	0.676050742524283
"Contig18062_1_9546"	"Contig18062"	"1"	"9546"	0.403345318786529
"Contig18084_8046_21986"	"Contig18084"	"8046"	"21986"	0.716589087340541
"Contig18086_1_10669"	"Contig18086"	"1"	"10669"	0.0519164409655496
"Contig180985_4119_10494"	"Contig180985"	"4119"	"10494"	0.661630625018771
"Contig18103_1_29542"	"Contig18103"	"1"	"29542"	0.540587391555796
"Contig18112_3083_14609"	"Contig18112"	"3083"	"14609"	0.565331350761071
"Contig18112_5164_21335"	"Contig18112"	"5164"	"21335"	0.565331350761071
"Contig181160_1_3050"	"Contig181160"	"1"	"3050"	0.632024978042272
"Contig18120_31874_63469"	"Contig18120"	"31874"	"63469"	0.0429319193629993
"Contig18120_42205_71910"	"Contig18120"	"42205"	"71910"	0.0429319193629993
"Contig18125_1_46574"	"Contig18125"	"1"	"46574"	9.24616316017431e-06
"Contig18125_72328_89916"	"Contig18125"	"72328"	"89916"	0.516830580006609
"Contig18127_1_10838"	"Contig18127"	"1"	"10838"	0.104156249506867
"Contig18145_128_16209"	"Contig18145"	"128"	"16209"	0.0134761746244673
"Contig18170_1_11929"	"Contig18170"	"1"	"11929"	0.346015845492267
"Contig18174_1_54623"	"Contig18174"	"1"	"54623"	0.417836445719393
"Contig18178_1_20488"	"Contig18178"	"1"	"20488"	0.438462950675416
"Contig18182_1112_24972"	"Contig18182"	"1112"	"24972"	0.0910671426522139
"Contig18198_1_9665"	"Contig18198"	"1"	"9665"	0.044571767912424
"Contig182_6837_21683"	"Contig182"	"6837"	"21683"	0.574008280765815
"Contig18205_1_4973"	"Contig18205"	"1"	"4973"	0.466023354516057
"Contig18205_1_9472"	"Contig18205"	"1"	"9472"	0.466023354516057
"Contig18213_40899_79110"	"Contig18213"	"40899"	"79110"	0.719512558723447
"Contig18214_1_12744"	"Contig18214"	"1"	"12744"	4.604676224776e-07
"Contig182143_2584_8525"	"Contig182143"	"2584"	"8525"	0.0364388935126951
"Contig18248_1_4001"	"Contig18248"	"1"	"4001"	0.114206348107057
"Contig18271_3462_19930"	"Contig18271"	"3462"	"19930"	0.0287944168097989
"Contig182726_1_3143"	"Contig182726"	"1"	"3143"	0.502440424921045
"Contig182923_1_1878"	"Contig182923"	"1"	"1878"	0.203226899239781
"Contig183_162_33215"	"Contig183"	"162"	"33215"	0.354499983642372
"Contig1830_1_16928"	"Contig1830"	"1"	"16928"	0.0364906394997812
"Contig1833_13076_18884"	"Contig1833"	"13076"	"18884"	0.731152773427789
"Contig18367_1_6685"	"Contig18367"	"1"	"6685"	0.505062321442698
"Contig18383_1121_13429"	"Contig18383"	"1121"	"13429"	0.530083619195275
"Contig18389_1_26722"	"Contig18389"	"1"	"26722"	0.168040581318981
"Contig18424_1_76676"	"Contig18424"	"1"	"76676"	4.09356479287085e-05
"Contig1847_23050_30290"	"Contig1847"	"23050"	"30290"	0.311728935011773
"Contig18478_2860_25644"	"Contig18478"	"2860"	"25644"	0.0218488503808579
"Contig18478_3152_22291"	"Contig18478"	"3152"	"22291"	0.0218488503808579
"Contig18485_27692_52779"	"Contig18485"	"27692"	"52779"	0.732561964781362
"Contig18493_2286_31502"	"Contig18493"	"2286"	"31502"	0.37049395849919
"Contig1851_2256_17370"	"Contig1851"	"2256"	"17370"	0.112705273977077
"Contig1851_5036_21530"	"Contig1851"	"5036"	"21530"	0.134217498996985
"Contig18531_13_23788"	"Contig18531"	"13"	"23788"	0.734195930947314
"Contig18534_1_18408"	"Contig18534"	"1"	"18408"	0.527719202954206
"Contig18536_1_9743"	"Contig18536"	"1"	"9743"	0.564727293490151
"Contig1854_1_4490"	"Contig1854"	"1"	"4490"	0.0802574144933286
"Contig18563_1_22460"	"Contig18563"	"1"	"22460"	0.25762447941977
"Contig18583_6487_12389"	"Contig18583"	"6487"	"12389"	0.39495084529701
"Contig18599_1_6123"	"Contig18599"	"1"	"6123"	0.23241534986981
"Contig18625_1_15210"	"Contig18625"	"1"	"15210"	0.54416505432914
"Contig18625_11959_32053"	"Contig18625"	"11959"	"32053"	0.603229071675722
"Contig18637_13562_20223"	"Contig18637"	"13562"	"20223"	0.0233006429233357
"Contig18637_3829_10936"	"Contig18637"	"3829"	"10936"	0.120951229935095
"Contig18716_31311_51760"	"Contig18716"	"31311"	"51760"	0.714319585365079
"Contig18716_4272_26452"	"Contig18716"	"4272"	"26452"	0.657077700740872
"Contig18716_53219_78277"	"Contig18716"	"53219"	"78277"	0.569348689964496
"Contig18733_14940_37109"	"Contig18733"	"14940"	"37109"	0.0281512614270038
"Contig18745_11563_36076"	"Contig18745"	"11563"	"36076"	0.0550841734122736
"Contig18745_18531_36183"	"Contig18745"	"18531"	"36183"	0.0550841734122736
"Contig18753_19613_35472"	"Contig18753"	"19613"	"35472"	0.412565059958896
"Contig1877_1_7981"	"Contig1877"	"1"	"7981"	0.174391028874925
"Contig1878_4239_22590"	"Contig1878"	"4239"	"22590"	0.2538471462751
"Contig1880_10866_39851"	"Contig1880"	"10866"	"39851"	0.12086323925829
"Contig18820_1_9481"	"Contig18820"	"1"	"9481"	1.04946400817775e-06
"Contig18830_1_9340"	"Contig18830"	"1"	"9340"	0.226041694470548
"Contig18831_6067_18542"	"Contig18831"	"6067"	"18542"	0.00299908911524567
"Contig18852_24011_31890"	"Contig18852"	"24011"	"31890"	0.00202474937237736
"Contig18858_32815_50566"	"Contig18858"	"32815"	"50566"	0.00200716041498062
"Contig18860_520_14660"	"Contig18860"	"520"	"14660"	0.425446176623719
"Contig18889_21635_54362"	"Contig18889"	"21635"	"54362"	0.209408571168519
"Contig18896_1622_23430"	"Contig18896"	"1622"	"23430"	0.108440148338481
"Contig18896_19473_72177"	"Contig18896"	"19473"	"72177"	0.0417755498420794
"Contig18905_1_44556"	"Contig18905"	"1"	"44556"	0.162214287331142
"Contig18914_20821_53180"	"Contig18914"	"20821"	"53180"	0.392141115289576
"Contig18915_1_9214"	"Contig18915"	"1"	"9214"	0.498000337400659
"Contig18927_1_7166"	"Contig18927"	"1"	"7166"	0.699347805147808
"Contig18968_11534_28813"	"Contig18968"	"11534"	"28813"	0.647682615337981
"Contig1898_1_21756"	"Contig1898"	"1"	"21756"	0.153543781707472
"Contig19003_15608_29192"	"Contig19003"	"15608"	"29192"	0.667886131608563
"Contig19011_1_22148"	"Contig19011"	"1"	"22148"	0.0055254450306921
"Contig19011_1_25442"	"Contig19011"	"1"	"25442"	0.0055254450306921
"Contig19022_19084_44557"	"Contig19022"	"19084"	"44557"	0.32939598228288
"Contig19022_42389_48003"	"Contig19022"	"42389"	"48003"	0.313880649877587
"Contig19024_4615_13434"	"Contig19024"	"4615"	"13434"	0.0118635306148537
"Contig19050_1_15272"	"Contig19050"	"1"	"15272"	0.0374635818833106
"Contig19079_1_5871"	"Contig19079"	"1"	"5871"	0.434266996322002
"Contig19112_6572_13752"	"Contig19112"	"6572"	"13752"	0.358847310681599
"Contig19114_1_29165"	"Contig19114"	"1"	"29165"	0.692168296778706
"Contig19114_33352_44161"	"Contig19114"	"33352"	"44161"	0.897488943390776
"Contig19114_35398_48407"	"Contig19114"	"35398"	"48407"	0.897488943390776
"Contig191158_1_1711"	"Contig191158"	"1"	"1711"	0.385489532827215
"Contig19126_1_14269"	"Contig19126"	"1"	"14269"	0.366466966039108
"Contig191637_1_6527"	"Contig191637"	"1"	"6527"	0.0551104148927648
"Contig19169_1_31880"	"Contig19169"	"1"	"31880"	0.0115170647183324
"Contig1917_2904_16952"	"Contig1917"	"2904"	"16952"	0.00575977634702324
"Contig19176_1_18297"	"Contig19176"	"1"	"18297"	0.242617471712407
"Contig1918_2917_17409"	"Contig1918"	"2917"	"17409"	0.147170698064003
"Contig19180_1_40694"	"Contig19180"	"1"	"40694"	0.454165961058822
"Contig192_1_20428"	"Contig192"	"1"	"20428"	0.0173982299422599
"Contig1920_16164_21414"	"Contig1920"	"16164"	"21414"	0.438597518841785
"Contig1920_7449_19918"	"Contig1920"	"7449"	"19918"	0.438597518841785
"Contig19201_5325_17264"	"Contig19201"	"5325"	"17264"	0.359942525122038
"Contig19214_47701_57333"	"Contig19214"	"47701"	"57333"	0.00300910040774989
