"chr"	"start"	"end"	"strand"	"pvalue"	"qvalue"	"meth.diff"
"16059"	"Contig122273"	266	266	"+"	1.00988925208439e-08	9.72945863386878e-07	-30.4441823899371
"16137"	"Contig122378"	6943	6943	"+"	0.000203784335284416	0.00609082152003964	-26.4554794520548
"16239"	"Contig1224"	2317	2317	"+"	3.42391920639184e-10	4.3533424239543e-08	34.3649456105408
"16263"	"Contig122453"	5190	5190	"+"	4.04202975292697e-25	3.44700298301828e-22	-90.2083333333333
"16297"	"Contig122487"	815	815	"+"	2.04870775905698e-10	2.70607748617186e-08	26.8508771929824
"16426"	"Contig122806"	4572	4572	"+"	1.5756889340449e-16	5.22783281896937e-14	67.3684210526316
"16427"	"Contig122806"	4585	4585	"+"	1.15634534071043e-20	6.08801701386804e-18	77.6315789473684
"16524"	"Contig122909"	3437	3437	"+"	2.63558744011302e-08	2.32632648947817e-06	-35.042194092827
"16665"	"Contig123148"	394	394	"+"	1.14056258174787e-32	3.04535366271496e-29	54.5923632610939
"16863"	"Contig123521"	5387	5387	"+"	9.71911533523363e-05	0.0033128269002886	26.196928635953
"16934"	"Contig123647"	385	385	"+"	4.88789305396831e-05	0.00184994130655263	-32.8767123287671
"16957"	"Contig123680"	2439	2439	"+"	6.27049891894233e-10	7.56927509563297e-08	-43.3291614518148
"16983"	"Contig123722"	2876	2876	"+"	1.06633487971576e-07	8.19889052934464e-06	29.1941391941392
"16985"	"Contig123722"	2897	2897	"+"	5.29580733534644e-06	0.000268724837678908	25.8139534883721
"17000"	"Contig123722"	4849	4849	"+"	2.17642188356315e-06	0.000122170221872564	-26.0832625318607
"17034"	"Contig123776"	1297	1297	"+"	1.0066738056202e-08	9.70681962387255e-07	-32.4436090225564
"17071"	"Contig123831"	8440	8440	"+"	3.19477113358662e-12	5.70489970953051e-10	32.9245283018868
"17073"	"Contig123831"	8453	8453	"+"	6.89105852890617e-10	8.24734673940319e-08	33.4684243341943
"17095"	"Contig123844"	1052	1052	"+"	7.11536772904531e-08	5.70154233045078e-06	35.7983193277311
"17124"	"Contig123949"	649	649	"+"	1.77205244131511e-08	1.62553231802669e-06	-42.5213675213675
"17139"	"Contig123961"	4374	4374	"+"	2.48420721909274e-11	3.85316341678391e-09	-50.5516840882695
"17198"	"Contig1240"	3740	3740	"+"	2.03712533149826e-06	0.000115289983928661	30.916179337232
"17210"	"Contig1240"	4023	4023	"+"	1.4858621625603e-06	8.6852960410086e-05	29.0901262916188
"17216"	"Contig1240"	4223	4223	"+"	6.57070820699659e-05	0.00238001193811729	26.3077510500191
"17302"	"Contig124041"	868	868	"+"	3.140501819715e-15	8.57933831532459e-13	49.8765050941649
"17374"	"Contig124197"	661	661	"+"	3.3507467703171e-10	4.26514308578469e-08	37.4662319515603
"17497"	"Contig124281"	8393	8393	"+"	4.5544333931295e-07	3.00968066899559e-05	-29.3984962406015
"17504"	"Contig124292"	1510	1510	"+"	2.63780441641482e-09	2.85253998477049e-07	27.7777777777778
"17533"	"Contig124397"	4151	4151	"+"	1.10309453013013e-25	1.0057163851558e-22	48.0378453929685
"17564"	"Contig1245"	9191	9191	"+"	4.61189198152696e-13	9.21079830355693e-11	-40.3852820284257
"17568"	"Contig1245"	9229	9229	"+"	4.18522772989443e-24	3.17121206307801e-21	-45.7831325301205
"17587"	"Contig1245"	9749	9749	"+"	3.33637122898627e-11	5.07662151090616e-09	47.2853060610618
"17683"	"Contig1247"	9187	9187	"+"	3.16820956497865e-18	1.29196013459879e-15	35.4829204161661
"17701"	"Contig124758"	193	193	"+"	4.6074417924753e-05	0.00176019066565235	25.3109893651305
"18132"	"Contig1258"	25579	25579	"+"	6.43409817405135e-05	0.00233618904816436	-26.6347687400319
"18263"	"Contig126104"	628	628	"+"	1.9708639833467e-06	0.0001118221248385	30.4587375733621
"18276"	"Contig126120"	650	650	"+"	0.000344524350805341	0.00936476209235583	26.6330891330891
"18281"	"Contig126127"	99	99	"+"	1.08512505373901e-10	1.51071364578286e-08	39.3362533692722
"18284"	"Contig126127"	140	140	"+"	6.83757183570237e-07	4.32841258896706e-05	30.697012802276
"18353"	"Contig126365"	2020	2020	"+"	1.12552467016083e-14	2.82367950496232e-12	-46.8810916179337
"18427"	"Contig126581"	1433	1433	"+"	6.53586768083569e-08	5.27488026826645e-06	-26.9472129937246
"18489"	"Contig1267"	279	279	"+"	1.10459396583984e-06	6.67589679019476e-05	-27.9368477388279
"18537"	"Contig126730"	7333	7333	"+"	1.63782743446137e-16	5.40203172700744e-14	59.2995622263915
"18556"	"Contig126788"	998	998	"+"	3.58309518640131e-11	5.43360511784462e-09	29.9049701454882
"18568"	"Contig126791"	4549	4549	"+"	2.60637216381939e-07	1.83249858260263e-05	25.7985440499183
"18580"	"Contig1268"	8795	8795	"+"	2.37086846652777e-09	2.59170526092905e-07	29.46001367054
"18791"	"Contig126927"	2055	2055	"+"	1.03068530690096e-24	8.53011126028493e-22	78.5714285714286
"18822"	"Contig1270"	3568	3568	"+"	5.05126633260043e-20	2.48446753877876e-17	-44.0723852949558
"18829"	"Contig1270"	3661	3661	"+"	8.52483441975715e-43	1.91198224081204e-38	72.1634402748954
"18832"	"Contig1270"	4727	4727	"+"	1.98146218816525e-16	6.45007061124912e-14	39.4145950280674
"18833"	"Contig1270"	4745	4745	"+"	2.10649564811786e-08	1.9012186896893e-06	-33.3731521576826
"18836"	"Contig1270"	4769	4769	"+"	2.59551245856902e-06	0.00014331151942682	-25.6352995533652
"18838"	"Contig1270"	4823	4823	"+"	8.06628837368749e-07	5.01563014153291e-05	-29.3771043771044
"18897"	"Contig127255"	567	567	"+"	1.30221184906394e-08	1.22100760569547e-06	41.6620600700203
"19108"	"Contig127678"	855	855	"+"	5.46316939577076e-09	5.55943911565547e-07	35.3392167677882
"19255"	"Contig127999"	793	793	"+"	6.03631003021188e-06	0.000302197888249882	-30.7752750130959
"19267"	"Contig128000"	3370	3370	"+"	4.41590826576202e-10	5.51764165668797e-08	-32.1843971631206
"19271"	"Contig128000"	3469	3469	"+"	3.43614792904041e-10	4.36147316324619e-08	35.8848843464228
"19344"	"Contig128000"	10316	10316	"+"	6.26743034109131e-10	7.56927509563297e-08	-39.0983206745175
"19345"	"Contig128000"	10342	10342	"+"	3.22803113477349e-09	3.43614182678707e-07	39.28238583411
"19395"	"Contig128059"	61	61	"+"	5.74947145424e-10	6.9854457970389e-08	38.9753320683112
"19397"	"Contig128059"	97	97	"+"	6.32944153936285e-07	4.04096552103445e-05	27.5686908335257
"19400"	"Contig128059"	155	155	"+"	5.25058267662138e-10	6.4491819513668e-08	-27.046276018019
"19566"	"Contig1284"	20008	20008	"+"	0.000125773810696334	0.00410731332984362	-28.5093167701863
"19631"	"Contig128618"	119	119	"+"	9.42411598475138e-06	0.000444984531718351	29.4377990430622
"19724"	"Contig128852"	562	562	"+"	2.01362012973625e-07	1.45169517963941e-05	-27.5488972118186
"19730"	"Contig128905"	5804	5804	"+"	1.53505626430371e-07	1.13739097809949e-05	25.2120220205327
"19774"	"Contig128973"	13428	13428	"+"	3.70799835305869e-28	4.51980409525456e-25	-54.8862115127175
"19776"	"Contig128973"	13477	13477	"+"	0.000149963390593996	0.00473856844186383	25.2244668911336
"19778"	"Contig128973"	13621	13621	"+"	2.13082049565575e-06	0.000120047353323001	-26.3517528223411
"19781"	"Contig128973"	13689	13689	"+"	5.963681257267e-26	5.71605590735377e-23	69.7856869498661
"19798"	"Contig128973"	14773	14773	"+"	6.46245533554208e-20	3.14408682631278e-17	56.3137755102041
"19803"	"Contig128987"	1369	1369	"+"	8.1532403095431e-07	5.0654839403499e-05	-34.8971105661584
"20044"	"Contig129435"	3173	3173	"+"	1.32693219492032e-15	3.83023670963192e-13	-26.5009728992397
"20130"	"Contig129509"	142	142	"+"	1.23171193627719e-17	4.68225476415761e-15	38.0616391962068
"20135"	"Contig129509"	190	190	"+"	1.30085532500285e-06	7.7164975645037e-05	-30.0292397660819
"20162"	"Contig129652"	1202	1202	"+"	2.58964696226213e-14	6.17889208641488e-12	-42.390243902439
"20194"	"Contig1297"	49902	49902	"+"	7.48339470753729e-08	5.9496780814902e-06	26.7518939393939
"20270"	"Contig12974"	4993	4993	"+"	2.57318729231442e-09	2.79479040597401e-07	-29.2293906810036
"20345"	"Contig129931"	2197	2197	"+"	4.69961493148788e-10	5.83636481659286e-08	46.6517857142857
"20385"	"Contig13"	13028	13028	"+"	1.17427174233525e-08	1.11408682838962e-06	-31.1111111111111
"20445"	"Contig1301"	7684	7684	"+"	3.00523039169187e-09	3.21423217001893e-07	34.7784568372804
"20449"	"Contig1301"	7773	7773	"+"	3.7924279225959e-08	3.24154016023035e-06	25.8870967741936
"20464"	"Contig130103"	1071	1071	"+"	1.95431545126798e-11	3.08026206508071e-09	42.6397318597699
"20479"	"Contig130124"	710	710	"+"	1.78646061107039e-09	2.00037029851313e-07	28.0961337513062
"20524"	"Contig130124"	3219	3219	"+"	4.2365305581113e-07	2.82205275862987e-05	26.3286127607736
"20540"	"Contig130124"	4280	4280	"+"	3.52573852527889e-19	1.57837530365917e-16	-69.0140845070423
"20569"	"Contig130164"	1368	1368	"+"	0.000358900345675233	0.00970493094888177	-26.2071262071262
"20791"	"Contig130551"	961	961	"+"	2.54819312581497e-11	3.94695049892124e-09	44.311797752809
"20792"	"Contig130551"	976	976	"+"	7.33536443286784e-06	0.000358283178343188	29.0452711788436
"20821"	"Contig130609"	256	256	"+"	5.45303326346956e-07	3.53476014693967e-05	-33.6842105263158
"20895"	"Contig1308"	16019	16019	"+"	7.3355113912424e-06	0.000358283178343188	-29.2134831460674
"20946"	"Contig130824"	1343	1343	"+"	8.6961963173635e-05	0.00302483861357975	31.1064228785748
"21017"	"Contig13096"	5857	5857	"+"	1.03666605460262e-06	6.29930642002194e-05	30.939586386582
"21024"	"Contig130980"	478	478	"+"	2.49576528405917e-06	0.000138451574765006	25.3086419753086
"21031"	"Contig131"	6437	6437	"+"	2.14031875825131e-24	1.68434673680004e-21	64.6020702528424
"21033"	"Contig131"	6471	6471	"+"	3.55096547012515e-23	2.40611487049785e-20	63.947903947904
"21058"	"Contig131070"	6854	6854	"+"	2.1051655572396e-07	1.51089448497266e-05	-28.9253187613843
"21126"	"Contig131237"	1243	1243	"+"	3.81512798731793e-06	0.000201856898979639	32.1028710785944
"21137"	"Contig131260"	1799	1799	"+"	5.04903131218962e-16	1.57938063991187e-13	-29.3260194100272
"21191"	"Contig13132"	1112	1112	"+"	3.60754184804758e-06	0.000191687559121339	-30.2536231884058
"21219"	"Contig131341"	6364	6364	"+"	7.21888519071811e-06	0.00035351069601624	28.9188474755485
"21229"	"Contig131395"	1676	1676	"+"	1.53721747560979e-10	2.07945098763982e-08	36.359292881032
"21238"	"Contig131425"	4035	4035	"+"	3.11763013029576e-05	0.00125942710071864	33.7001981069778
"21306"	"Contig131577"	181	181	"+"	1.70617450649847e-11	2.72167353011227e-09	33.3116418298952
"21335"	"Contig131668"	7069	7069	"+"	1.53099212367569e-12	2.84959940394307e-10	-55.5536568694463
"21416"	"Contig131918"	50	50	"+"	3.23338965387805e-29	4.56098686742362e-26	-75.0664893617021
"21417"	"Contig131918"	67	67	"+"	1.63291495587634e-23	1.14092326505284e-20	-51.9304347826087
"21429"	"Contig131918"	1605	1605	"+"	2.44630869229218e-07	1.73081200169806e-05	39.873417721519
"21431"	"Contig131935"	799	799	"+"	9.62499397142814e-30	1.47858233112641e-26	91.9540229885057
"21476"	"Contig132"	51470	51470	"+"	2.37482463518754e-13	4.95935464353679e-11	57.518115942029
"21479"	"Contig132"	53286	53286	"+"	3.92867185196525e-22	2.39439522819319e-19	58.3193277310924
"21488"	"Contig132"	58776	58776	"+"	2.70328799600812e-19	1.23232459101199e-16	41.6
"21512"	"Contig132051"	774	774	"+"	9.06341456519949e-05	0.00312686823773014	27.0770510554227
"21524"	"Contig132051"	993	993	"+"	1.05706628070249e-08	1.01068953644293e-06	35.7437070938215
"21539"	"Contig132095"	22	22	"+"	5.40173496217547e-08	4.4475192998877e-06	44.2513368983957
"21575"	"Contig132115"	1644	1644	"+"	2.7470118080693e-12	4.94867663782438e-10	28.6938291860359
"21637"	"Contig1322"	24264	24264	"+"	2.95576655113324e-09	3.16585744044801e-07	-29.7105911330049
"21639"	"Contig1322"	24300	24300	"+"	2.59392948531491e-15	7.19130230727084e-13	-37.1531100478469
"21648"	"Contig1322"	24381	24381	"+"	1.00627368769963e-09	1.17181144592114e-07	-31.5062985794693
"21651"	"Contig1322"	24402	24402	"+"	1.49118425707863e-10	2.02573269936572e-08	-29.1428571428571
"21674"	"Contig132229"	1512	1512	"+"	4.48561108569894e-05	0.00172033155020664	26.5870521684475
"21702"	"Contig132271"	642	642	"+"	9.89736336711076e-07	6.03375440598458e-05	-28.1408859840232
"21767"	"Contig132309"	817	817	"+"	8.62550002274766e-14	1.90973337075684e-11	31.6316316316316
"21824"	"Contig1325"	8154	8154	"+"	1.62971818044199e-10	2.19005022855756e-08	-38.6491557223265
"21870"	"Contig132661"	395	395	"+"	8.05536657560436e-12	1.34928171000453e-09	-29.5486067330728
"21979"	"Contig132904"	1246	1246	"+"	4.41530192792701e-15	1.17610532734323e-12	-41.6451335055986
"21988"	"Contig132904"	1970	1970	"+"	2.08130377207183e-06	0.000117434645220113	27.0192307692308
"22072"	"Contig133198"	896	896	"+"	2.36751092511323e-14	5.66092049086418e-12	-46.1368653421634
"22079"	"Contig133198"	1072	1072	"+"	2.32541939191998e-07	1.65153227712377e-05	32.7285513361463
"22112"	"Contig133281"	756	756	"+"	5.00240232747418e-05	0.00188691186180439	35.1315789473684
"22220"	"Contig133479"	4238	4238	"+"	2.3379360181277e-17	8.56799296698442e-15	-51.6129032258064
"22272"	"Contig133590"	8136	8136	"+"	4.20323594021075e-13	8.44729140211161e-11	34.0659340659341
"22279"	"Contig1336"	10967	10967	"+"	1.40460145271189e-06	8.25548607081146e-05	26.9845405593191
"22395"	"Contig133928"	20623	20623	"+"	5.13240713823374e-21	2.79397030519828e-18	-52.0184331797235
"22396"	"Contig133928"	20628	20628	"+"	6.58188880382561e-14	1.48213957711116e-11	40.6871609403255
"22439"	"Contig133976"	879	879	"+"	3.94867354286178e-08	3.36738973070489e-06	32.3495457511419
"22587"	"Contig134348"	711	711	"+"	2.55541723872368e-07	1.80175631475635e-05	27.1611823759063
"22659"	"Contig134626"	586	586	"+"	1.51339834239148e-09	1.70911746267821e-07	-42.7950310559006
"22662"	"Contig134641"	154	154	"+"	3.7361110744442e-05	0.00146957064442429	-28.2517482517483
"22716"	"Contig134778"	7029	7029	"+"	4.18624415045196e-09	4.36497785836393e-07	-47.0839260312945
"22720"	"Contig134785"	1687	1687	"+"	2.74479562922916e-10	3.55024906806151e-08	-49.4930875576037
"22757"	"Contig134957"	223	223	"+"	3.64295084929392e-15	9.84403436546231e-13	-51.4026402640264
"22758"	"Contig134957"	843	843	"+"	2.07313189472331e-06	0.000117061907115207	-36.606334841629
"22790"	"Contig135021"	4238	4238	"+"	8.53861166036548e-09	8.36276092865223e-07	-36.6613672496025
"22795"	"Contig135021"	4319	4319	"+"	5.05689713542435e-10	6.24204785650047e-08	25.7828307158686
"22881"	"Contig135300"	17259	17259	"+"	2.59181372552072e-13	5.37247528665395e-11	37.5716817850068
"22891"	"Contig135311"	8074	8074	"+"	1.08010879977467e-06	6.54458378126155e-05	-31.6599732262383
"22930"	"Contig135573"	1806	1806	"+"	1.60958140073497e-17	5.99672806834689e-15	-75.1063829787234
"22931"	"Contig135573"	1957	1957	"+"	5.5869217371556e-15	1.45534962395488e-12	-72.3883351790329
"22975"	"Contig135624"	1230	1230	"+"	3.36073762331735e-07	2.29874656349868e-05	26.3999554243049
"22982"	"Contig135683"	6512	6512	"+"	3.05925436364785e-09	3.26889560583712e-07	-28.3720930232558
"23062"	"Contig135917"	251	251	"+"	6.5414087361689e-09	6.54385368191879e-07	29.3515530455829
"23094"	"Contig135925"	620	620	"+"	5.80888909240426e-15	1.50791632834242e-12	29.4232456140351
"23170"	"Contig136080"	3527	3527	"+"	3.15987942407183e-07	2.17729572469754e-05	-38.7912087912088
"23241"	"Contig136321"	2976	2976	"+"	5.93383449269462e-06	0.000297532514331563	28.1806339557099
"23261"	"Contig1364"	14190	14190	"+"	1.60647284504284e-07	1.18716913027222e-05	28.0316742081448
"23337"	"Contig136542"	126	126	"+"	1.28097080613882e-08	1.20259940352474e-06	40.1104063894762
"23453"	"Contig136715"	3552	3552	"+"	2.72942299896836e-06	0.000149820204723944	36.671393123006
"23502"	"Contig136853"	205	205	"+"	9.86663470137076e-06	0.000462374906832993	-30.7980599647266
"23604"	"Contig137085"	6229	6229	"+"	6.03991029152309e-06	0.00030231064932829	28.6332767402377
"23636"	"Contig137200"	7486	7486	"+"	1.93511712885293e-05	0.000833683094880709	33.2307692307692
"23676"	"Contig137318"	3772	3772	"+"	2.516616840681e-22	1.56787884191071e-19	-79.8165137614679
"23677"	"Contig137318"	3905	3905	"+"	1.05783392492784e-24	8.697428587286e-22	-87.1428571428571
"23709"	"Contig137375"	647	647	"+"	1.83465076899981e-26	1.83697518945462e-23	-86.1702127659574
"23710"	"Contig137375"	703	703	"+"	1.7969159560512e-26	1.80726069629445e-23	-90.5842314237096
"23711"	"Contig137375"	717	717	"+"	1.23207474280014e-23	8.77252072095866e-21	-92.2038327526132
"23712"	"Contig137375"	850	850	"+"	1.180962340551e-25	1.06802709278182e-22	-90.982028241335
"23713"	"Contig137375"	1711	1711	"+"	1.53908161158202e-27	1.74338923861861e-24	-92.5714285714286
"23714"	"Contig137375"	1716	1716	"+"	8.48949512415153e-26	7.86800086518878e-23	-90.2439024390244
"23715"	"Contig137375"	1723	1723	"+"	4.01078912556329e-26	3.91110877381482e-23	-92.5373134328358
"23729"	"Contig137432"	1368	1368	"+"	1.05375907037566e-08	1.00828108557814e-06	29.8550724637681
"23802"	"Contig137608"	756	756	"+"	8.90069895672474e-19	3.8096995547501e-16	-46.2980718014275
"23873"	"Contig137636"	629	629	"+"	1.61640249850059e-09	1.81994423407504e-07	-34.5298358643964
"23952"	"Contig137752"	910	910	"+"	4.22018056630873e-32	1.02882404953506e-28	66.3636363636364
"23955"	"Contig137752"	958	958	"+"	1.96154799070187e-11	3.08949040220686e-09	29.6394799054373
"23970"	"Contig137752"	1087	1087	"+"	7.03827415876192e-29	9.68448380092143e-26	56.8015925680159
"24219"	"Contig13829"	1260	1260	"+"	4.6197668949249e-05	0.00176394086648808	-29.0345149253731
"24220"	"Contig13829"	1275	1275	"+"	1.20311738800104e-07	9.128543206915e-06	-30.6224263541337
"24270"	"Contig13829"	2510	2510	"+"	3.79320775461082e-15	1.02254211746459e-12	29.4448600927727
"24271"	"Contig13829"	2521	2521	"+"	5.96961578138392e-14	1.35104752767803e-11	27.8342636895268
"24354"	"Contig138550"	2118	2118	"+"	8.38271478255327e-09	8.2280398635118e-07	38.7458006718925
"24392"	"Contig138699"	1342	1342	"+"	7.16710492293737e-07	4.51535256358456e-05	26.8868868868869
"24490"	"Contig138813"	1232	1232	"+"	1.10375055596139e-09	1.27802460874205e-07	52.0833333333333
"24700"	"Contig139323"	3920	3920	"+"	0.000158746592373586	0.00496850246356388	27.4358974358974
"24744"	"Contig13946"	39	39	"+"	1.08819361383647e-14	2.73614570233864e-12	51.1309334182861
"24914"	"Contig139677"	5477	5477	"+"	4.63629536882669e-08	3.89163897408907e-06	-35.0216399578898
"24948"	"Contig139736"	648	648	"+"	1.60276030533839e-05	0.000708880237689912	-28.9939024390244
"25008"	"Contig139881"	723	723	"+"	5.30442148040773e-07	3.44639570020704e-05	28.1698221457258
"25071"	"Contig140004"	1102	1102	"+"	2.19236981395367e-25	1.92075401738201e-22	-85.4005167958656
"25075"	"Contig140022"	1042	1042	"+"	6.64219227258499e-08	5.35491053129917e-06	-30.3571428571429
"25386"	"Contig140872"	308	308	"+"	4.2409401715995e-11	6.34962729433534e-09	-54.9566687803847
"25479"	"Contig141164"	145	145	"+"	3.77282689681274e-08	3.22962592862499e-06	-28.6283185840708
"25491"	"Contig141213"	4661	4661	"+"	5.44095109208641e-16	1.6972422469478e-13	-54.7661669277243
"25499"	"Contig141213"	5564	5564	"+"	8.02706987239403e-08	6.3504117023977e-06	-38.7096774193548
"25516"	"Contig141213"	6364	6364	"+"	1.53721742847528e-10	2.07945098763982e-08	41.7611940298507
"25528"	"Contig141213"	7755	7755	"+"	7.20462951290262e-33	2.04541983568499e-29	-69.1220880069025
"25685"	"Contig141573"	1256	1256	"+"	1.23621145630153e-14	3.07727192592059e-12	29.6490948664862
"25687"	"Contig141573"	1265	1265	"+"	1.74817110482811e-11	2.78075499935736e-09	-28.0563042827194
"25703"	"Contig141661"	9164	9164	"+"	7.73903789464272e-19	3.34439462759162e-16	-62.9289215686275
"25726"	"Contig141720"	1004	1004	"+"	2.3459351771738e-09	2.57037250293577e-07	-38.5880203575623
"25727"	"Contig141720"	1015	1015	"+"	6.85416583792463e-13	1.32982555892139e-10	-46.9154607768469
"25814"	"Contig141940"	1503	1503	"+"	8.40234717894002e-06	0.000402931438365942	28.7099617984132
"25880"	"Contig142141"	332	332	"+"	4.06741917658548e-15	1.08822553696379e-12	54.8865069356873
"25973"	"Contig142371"	1293	1293	"+"	1.05224718061322e-16	3.57578778911314e-14	-55.3639846743295
"25989"	"Contig142419"	2290	2290	"+"	7.44409129714914e-06	0.000362467190965747	-37.4283374283374
"26081"	"Contig1425"	45162	45162	"+"	3.01145546991295e-06	0.000163302869980444	33.4780388151175
